doi,subtype,creator,affilname,publicationName,aggregationType,include?,proc_pubmed_id,proc_abstract,proc_title,text_to_proc
10.1109/CIT.2010.373,cp,Huo M.,School of Computer and Computing Science,"Proceedings - 10th IEEE International Conference on Computer and Information Technology, CIT-2010, 7th IEEE International Conference on Embedded Software and Systems, ICESS-2010, ScalCom-2010",Conference Proceeding,,0,paper describe successful integration ieee micromouse competition training programme regular undergraduate course zhejiang university city college ucc hangzhou micromouse computer control autonomous mobile robot find predetermine destination place unknown maze generic d ieee micromouse simulation platform multiple viewpoint present use research education d ieee micromouse simulation platform offer many characteristic differentiate exist d simulator notably design set training programme student major computer software participate ieee micromouse competition base d simulation platform goal paper report complete design example suitable largescale student participation discuss benefit programme educator view point ,micromouse competition training method base d simulation platform ,"Huo M. micromouse competition training method base d simulation platform  paper describe successful integration ieee micromouse competition training programme regular undergraduate course zhejiang university city college ucc hangzhou micromouse computer control autonomous mobile robot find predetermine destination place unknown maze generic d ieee micromouse simulation platform multiple viewpoint present use research education d ieee micromouse simulation platform offer many characteristic differentiate exist d simulator notably design set training programme student major computer software participate ieee micromouse competition base d simulation platform goal paper report complete design example suitable largescale student participation discuss benefit programme educator view point  cp School of Computer and Computing Science Proceedings - 10th IEEE International Conference on Computer and Information Technology, CIT-2010, 7th IEEE International Conference on Embedded Software and Systems, ICESS-2010, ScalCom-2010 Conference Proceeding 0"
10.1109/ICACC.2010.5487136,cp,Qassem M.,Palestine Technical College,"Proceedings - 2nd IEEE International Conference on Advanced Computer Control, ICACC 2010",Conference Proceeding,,0,many university institute experience difficulty train people work expensive equipment common problem face educational institution concern limited availability expensive robotic equipment student didactic program work order acquire valuable hand experience therefore robot simulation software rss nowadays paramount important paper present development visual software package alb robot arm take case study utilize matlabsimulink autocad tool test emotional characteristic alb robot arm robot model develop forward inverse kinematic velocity kinematics jacobian path planning problem implement test developed package use educational tool think work increase education training research development possibilitie robotic class graduate graduate study ,model simulation of educational robot arm ,"Qassem M. model simulation of educational robot arm  many university institute experience difficulty train people work expensive equipment common problem face educational institution concern limited availability expensive robotic equipment student didactic program work order acquire valuable hand experience therefore robot simulation software rss nowadays paramount important paper present development visual software package alb robot arm take case study utilize matlabsimulink autocad tool test emotional characteristic alb robot arm robot model develop forward inverse kinematic velocity kinematics jacobian path planning problem implement test developed package use educational tool think work increase education training research development possibilitie robotic class graduate graduate study  cp Palestine Technical College Proceedings - 2nd IEEE International Conference on Advanced Computer Control, ICACC 2010 Conference Proceeding 0"
10.1016/j.sbspro.2010.03.064,cp,Erin B.,Yakin DoÄu Ãniversitesi,Procedia - Social and Behavioral Sciences,Conference Proceeding,,0,paper educational software tool call edurobot develop enhance understanding robotic undergraduate graduate student computer electrical electronic engineering department software tool mainly teach student navigation problem mobile robot avoid obstacle static environment use different algorithm simulation environment menudriven one student draw obstacle standard shape size assign start point mobile robot robot navigate among obstacle without hit reach goal point give user parameter associate different algorithm may also change observe effect enable comprehension characteristic different path planning algorithm ,teach robot navigation presence obstacle use computer simulation program ,Erin B. teach robot navigation presence obstacle use computer simulation program  paper educational software tool call edurobot develop enhance understanding robotic undergraduate graduate student computer electrical electronic engineering department software tool mainly teach student navigation problem mobile robot avoid obstacle static environment use different algorithm simulation environment menudriven one student draw obstacle standard shape size assign start point mobile robot robot navigate among obstacle without hit reach goal point give user parameter associate different algorithm may also change observe effect enable comprehension characteristic different path planning algorithm  cp Yakin DoÄu Ãniversitesi Procedia - Social and Behavioral Sciences Conference Proceeding 0
10.1016/j.compedu.2010.02.010,ar,Potkonjak V.,University of Belgrade,Computers and Education,Journal,,0,implementation distance learn learn technical discipline like mechanical electrical engineering still far behind grow practice narrative discipline like economy management etc come fact education technical discipline inevitably involve laboratory exercise fact drastically increase complexity potential learning system new approach new specific knowledge need develop system expect meet requirement distance learn develop softwarebase laboratory exercise ie virtual laboratory fully substitute physical system like laboratory equipment one must emulate full dynamic mathematical model form differential equation apply calculate dynamic provide datum would otherwise measure physical system mean simulation prove feasibility concept make step towards full learning technical discipline consider complex technical field mechatronic precisely robotic perfect symbiosis mechanical electrical engineering present virtual laboratory robotic var possess necessary feature virtual laboratory user interface simulator visualization ,virtual mechatronicrobotic laboratory step distance learning ,Potkonjak V. virtual mechatronicrobotic laboratory step distance learning  implementation distance learn learn technical discipline like mechanical electrical engineering still far behind grow practice narrative discipline like economy management etc come fact education technical discipline inevitably involve laboratory exercise fact drastically increase complexity potential learning system new approach new specific knowledge need develop system expect meet requirement distance learn develop softwarebase laboratory exercise ie virtual laboratory fully substitute physical system like laboratory equipment one must emulate full dynamic mathematical model form differential equation apply calculate dynamic provide datum would otherwise measure physical system mean simulation prove feasibility concept make step towards full learning technical discipline consider complex technical field mechatronic precisely robotic perfect symbiosis mechanical electrical engineering present virtual laboratory robotic var possess necessary feature virtual laboratory user interface simulator visualization  ar University of Belgrade Computers and Education Journal 0
10.1109/RAMECH.2010.5513169,cp,Neto P.,"University of Coimbra, Centre for Mechanical Engineering, Materials and Processes","2010 IEEE Conference on Robotics, Automation and Mechatronics, RAM 2010",Conference Proceeding,,0,benefits robot simulation technology recognize scientist engineer application range simple robot path simulation complete robotic cell layout simulation robot simulation one essential element modern agile manufacturing plant allow visualize test robotic system even exist physically highgrowth industry emerge manufacturing process increasingly depend advanced robot technology robotic simulation robot path simulation useful process predict preevaluate performance robot program generate offline paper present simulation system relatively low cost commercially available d cad package use interface visualizesimulate preprogrammed robot path develop system intuitive friendly minute user without knowledge cad robot programming able simulate robot path visualize cad environment way simulator useful small medium sized enterprise educational purpose three different experiment simulation robot motionpath present discuss material handling task robot perform work footwear industry shoe sole finally simulation robot path robot operate bend cell experimental result show propose system flexible easy use efficient paper also cover topic like simulation make robot programming easy advantage disadvantage simulation robotic future trend field finally result experiment analyze discuss pro con system relation offtheshelf robot simulation package analyze ,robot path simulation low cost solution base cad ,"Neto P. robot path simulation low cost solution base cad  benefits robot simulation technology recognize scientist engineer application range simple robot path simulation complete robotic cell layout simulation robot simulation one essential element modern agile manufacturing plant allow visualize test robotic system even exist physically highgrowth industry emerge manufacturing process increasingly depend advanced robot technology robotic simulation robot path simulation useful process predict preevaluate performance robot program generate offline paper present simulation system relatively low cost commercially available d cad package use interface visualizesimulate preprogrammed robot path develop system intuitive friendly minute user without knowledge cad robot programming able simulate robot path visualize cad environment way simulator useful small medium sized enterprise educational purpose three different experiment simulation robot motionpath present discuss material handling task robot perform work footwear industry shoe sole finally simulation robot path robot operate bend cell experimental result show propose system flexible easy use efficient paper also cover topic like simulation make robot programming easy advantage disadvantage simulation robotic future trend field finally result experiment analyze discuss pro con system relation offtheshelf robot simulation package analyze  cp University of Coimbra, Centre for Mechanical Engineering, Materials and Processes 2010 IEEE Conference on Robotics, Automation and Mechatronics, RAM 2010 Conference Proceeding 0"
10.1109/AERO.2010.5446894,cp,Saenz-Otero A.,Massachusetts Institute of Technology,IEEE Aerospace Conference Proceedings,Conference Proceeding,,0,designation international space station national laboratory enhance ability use facility educational objective mit space systems laboratory aurora flight sciences start zerorobotic program enable high school student participate directly science conduct aboard iss program base successful history first robotic competition open development sphere software algorithm high school student purpose team develop simulation allow student many grade level program satellite concept zerorobotic competition consist three phase software algorithm annual competition hardware enhancement sphere open announcement participation sphere first phase already implementation pilot program run competition mit flat floor aboard iss two idaho school fall ,zerorobotic student competition aboard international space station ,Saenz-Otero A. zerorobotic student competition aboard international space station  designation international space station national laboratory enhance ability use facility educational objective mit space systems laboratory aurora flight sciences start zerorobotic program enable high school student participate directly science conduct aboard iss program base successful history first robotic competition open development sphere software algorithm high school student purpose team develop simulation allow student many grade level program satellite concept zerorobotic competition consist three phase software algorithm annual competition hardware enhancement sphere open announcement participation sphere first phase already implementation pilot program run competition mit flat floor aboard iss two idaho school fall  cp Massachusetts Institute of Technology IEEE Aerospace Conference Proceedings Conference Proceeding 0
10.1109/MCAS.2010.935740,ar,Sooraska P.,King Mongkut's Institute of Technology Ladkrabang,IEEE Circuits and Systems Magazine,Journal,,0,decade chaotic signal adopt generate gain robot via simple effective chaotic circuit within without cup signal use guide robot navigate chaotically type robot useful many application range engineering education high school science project military define task alike computer simulation use various choice chaotic pattern reveal pattern chaotic orbit generate cha circuit good sense wide area coverage high availability design documentation easy circuit construction experimental result show chaotic robot describe article promise transform several task device vacuum cleaner lawn power define vehicle on costeffective utilization simply do embed chaotic circuit target application without cup ,  nocpu chaotic robot classroom commerce ,Sooraska P.   nocpu chaotic robot classroom commerce  decade chaotic signal adopt generate gain robot via simple effective chaotic circuit within without cup signal use guide robot navigate chaotically type robot useful many application range engineering education high school science project military define task alike computer simulation use various choice chaotic pattern reveal pattern chaotic orbit generate cha circuit good sense wide area coverage high availability design documentation easy circuit construction experimental result show chaotic robot describe article promise transform several task device vacuum cleaner lawn power define vehicle on costeffective utilization simply do embed chaotic circuit target application without cup  ar King Mongkut's Institute of Technology Ladkrabang IEEE Circuits and Systems Magazine Journal 0
10.1002/cae.20236,ar,Kucuk S.,Kocaeli Ãniversitesi,Computer Applications in Engineering Education,Journal,,0,robotic gain popularity education many engineering school offer robotic course study novel robot toolbox robolab develop educational user improve understand robotic fundamental interactive realtime simulation understand manipulator movement d space increase number joint difficult engineering student mathematical model joint space physical space become complex order overcome complexity robolab base matlab graphical user interface gui include library different degree freedom of fundamental serial robot manipulator user option view animation robot manipulator choose one create gun base robot project robolab provide valuable analysis tool student engineering professional compute rotation transformation matrix forward inverse kinematic trajectory planning additionally allow user use powerful matlab feature control datum format order illustrate feature robolab rs cylindrical robot manipulator give example usage real industrial robot laboratory may expensive way teach robotic course robolab may help student accomplish course project involve robot minimum cost see d space robot application effectively riley periodicals inc compute apply eng edu publish online riley interscience wwwintersciencewileycom doi cae ,offline robot simulation toolbox ,Kucuk S. offline robot simulation toolbox  robotic gain popularity education many engineering school offer robotic course study novel robot toolbox robolab develop educational user improve understand robotic fundamental interactive realtime simulation understand manipulator movement d space increase number joint difficult engineering student mathematical model joint space physical space become complex order overcome complexity robolab base matlab graphical user interface gui include library different degree freedom of fundamental serial robot manipulator user option view animation robot manipulator choose one create gun base robot project robolab provide valuable analysis tool student engineering professional compute rotation transformation matrix forward inverse kinematic trajectory planning additionally allow user use powerful matlab feature control datum format order illustrate feature robolab rs cylindrical robot manipulator give example usage real industrial robot laboratory may expensive way teach robotic course robolab may help student accomplish course project involve robot minimum cost see d space robot application effectively riley periodicals inc compute apply eng edu publish online riley interscience wwwintersciencewileycom doi cae  ar Kocaeli Ãniversitesi Computer Applications in Engineering Education Journal 0
10.1016/j.pss.2009.09.022,ar,West M.D.,The Australian National University;NASA Ames Research Center,Planetary and Space Science,Journal,,0,australia ideal test ground preparation robotic human exploration mars numerous site landform process analogous mars present desert central australia provide range location freerange mars analogue mission simulation late development test technology strategy exploration australian mars analogue review include trial analogue space suit base mechanical counter pressure technology development analogue crew pressurize rover longrange exploration field science activity instrumentation test relevant robotic future crew mission discuss australianle human factor research undertaken expeditions mars analogue research station expeditions antarctica also review education public outreach activity relate mars analogue research australia also detail ,testing technology strategy exploration australian mars analogue review ,West M.D. testing technology strategy exploration australian mars analogue review  australia ideal test ground preparation robotic human exploration mars numerous site landform process analogous mars present desert central australia provide range location freerange mars analogue mission simulation late development test technology strategy exploration australian mars analogue review include trial analogue space suit base mechanical counter pressure technology development analogue crew pressurize rover longrange exploration field science activity instrumentation test relevant robotic future crew mission discuss australianle human factor research undertaken expeditions mars analogue research station expeditions antarctica also review education public outreach activity relate mars analogue research australia also detail  ar The Australian National University;NASA Ames Research Center Planetary and Space Science Journal 0
10.1016/j.actaastro.2009.08.017,ar,Groemer G.,Austrian Space Forum,Acta Astronautica,Journal,,0,austromar simulation crew expedition surface planet mars take place april mars desert research station mars utah six carefully select analogue astronaut candidate perform experiment field robotic analogue planetary life science well human exploration week mission mars serve base research activity exploratory excursion model selection training principle astronaut pilot although nutshell crew underwent training include education science engineering skill well physical mental training dense flight plan physically challenge experiment include extravehicular activity complimentary set human factor research experiment offer unique opportunity study impact high workload crew vigilance datum present focus validate pupillographic sleepiness test salivary assay data dhe cortisol pos fast insulin ms complimentary set reaction cognitive function test well novel technique use eye movement indicator vigilance fatigue monitoring system famous datum person simulate flight crew complement prepostflight measurement well test subject backup crew ,human performance data high workload environment simulate mars expedition austromar ,Groemer G. human performance data high workload environment simulate mars expedition austromar  austromar simulation crew expedition surface planet mars take place april mars desert research station mars utah six carefully select analogue astronaut candidate perform experiment field robotic analogue planetary life science well human exploration week mission mars serve base research activity exploratory excursion model selection training principle astronaut pilot although nutshell crew underwent training include education science engineering skill well physical mental training dense flight plan physically challenge experiment include extravehicular activity complimentary set human factor research experiment offer unique opportunity study impact high workload crew vigilance datum present focus validate pupillographic sleepiness test salivary assay data dhe cortisol pos fast insulin ms complimentary set reaction cognitive function test well novel technique use eye movement indicator vigilance fatigue monitoring system famous datum person simulate flight crew complement prepostflight measurement well test subject backup crew  ar Austrian Space Forum Acta Astronautica Journal 0
10.1080/15391523.2010.10782568,ar,Bidarra J.,Universidade Aberta,Journal of Research on Technology in Education,Journal,,0,paper present geodromo prototype educational multimedia system part portuguese ciencia viva live science educational program aim young people design innovative characteristic project base robotic multimedia simulator online puzzle game aim exploratory learn geology climate biology archeology associate portuguese national park development prototype challenge involve interweave advanced technology multimedia content online resource base research promote design emotional cognitive factor educational communication independent scientific relevance topic inherent technocultural appeal project aim bring student closer undercover reality authentic get digital medium representation allow convey emotion naturally find major success factor establishment effective relationship technology pedagogy require study particular topic ,exploratory learning geodromo design emotional cognitive factor within educational crossmedia experience ,Bidarra J. exploratory learning geodromo design emotional cognitive factor within educational crossmedia experience  paper present geodromo prototype educational multimedia system part portuguese ciencia viva live science educational program aim young people design innovative characteristic project base robotic multimedia simulator online puzzle game aim exploratory learn geology climate biology archeology associate portuguese national park development prototype challenge involve interweave advanced technology multimedia content online resource base research promote design emotional cognitive factor educational communication independent scientific relevance topic inherent technocultural appeal project aim bring student closer undercover reality authentic get digital medium representation allow convey emotion naturally find major success factor establishment effective relationship technology pedagogy require study particular topic  ar Universidade Aberta Journal of Research on Technology in Education Journal 0
10.1007/978-3-642-17319-6_3,cp,Khatib O.,Stanford University,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),Book Series,,0,robotic rapidly expand human environment vigorously stay engage emerge challenge largely dominant industrial focus robotic undergo turn new millennium major transformation scope dimension expansion bring maturity field advance related technology address press need humancentere robotic application interact explore work human new generation robot increasingly touch people live home workplace community provide support service entertainment education manufacture personal health care assistance successful introduction robot human environment rely development competent practical system dependable safe easy use presentation focus effort develop humanfriendly robotic system combine essential characteristic safety humancompatibility performance emphasis new design concept novel sense modality ii efficient planning wholebody robot control strategie iii roboticbased synthesis human motion skill humanfriendly robot design effort focus development intrinsically safe robotic system possess requisite capability performance interact work human novel design concept base hybrid actuation approach consist biomimetic pneumatic muscle combine small electric motor flexible muscle lightweight mechanism allow human safety electric motors compensate slow dynamic nonlinearities pneumatic concept show significantly decrease inherent danger robotic manipulator measure term reflect mass perceive point impact safety enhance addition robot skin provide impact reduction tactile sense capability advanced sensor base behavior redundancy major challenge planning control humanoid robot inspire human behavior early work robot control encode task diverse constraint artificial potential field capture humanlike goaldriven behavior implement behavior robot complex humanlike structure develop unify wholebody taskoriente control structure address dynamic context multiple task multipoint contact multiple constraint performance effectiveness approach demonstrate extensive robot dynamic simulation implementations physical robot experimental validation new framework provide multitask prioritize control architecture allow simultaneous execution multiple objective hierarchical manner analogous natural human motion initially motivate development humanlike skill robotic extensive study human musculoskeletal system bring insight result prove extremely valuable human biomechanic understand human motion complex procedure require accurate reconstruction movement sequence model musculoskeletal kinematic dynamic actuation suitable criterion characterization performance issue much common problem articulate body system study robotic research building methodologie technique develop robotic host new effective tool establish synthesis human motion include efficient algorithms simulation musculoskeletal systems novel physiomechanical criterion performance measure realtime track reconstruction human motion accurate human performance characterization development provide new avenue explore human motion exciting prospect novel clinical therapies athletic training performance improvement ,robots human ,Khatib O. robots human  robotic rapidly expand human environment vigorously stay engage emerge challenge largely dominant industrial focus robotic undergo turn new millennium major transformation scope dimension expansion bring maturity field advance related technology address press need humancentere robotic application interact explore work human new generation robot increasingly touch people live home workplace community provide support service entertainment education manufacture personal health care assistance successful introduction robot human environment rely development competent practical system dependable safe easy use presentation focus effort develop humanfriendly robotic system combine essential characteristic safety humancompatibility performance emphasis new design concept novel sense modality ii efficient planning wholebody robot control strategie iii roboticbased synthesis human motion skill humanfriendly robot design effort focus development intrinsically safe robotic system possess requisite capability performance interact work human novel design concept base hybrid actuation approach consist biomimetic pneumatic muscle combine small electric motor flexible muscle lightweight mechanism allow human safety electric motors compensate slow dynamic nonlinearities pneumatic concept show significantly decrease inherent danger robotic manipulator measure term reflect mass perceive point impact safety enhance addition robot skin provide impact reduction tactile sense capability advanced sensor base behavior redundancy major challenge planning control humanoid robot inspire human behavior early work robot control encode task diverse constraint artificial potential field capture humanlike goaldriven behavior implement behavior robot complex humanlike structure develop unify wholebody taskoriente control structure address dynamic context multiple task multipoint contact multiple constraint performance effectiveness approach demonstrate extensive robot dynamic simulation implementations physical robot experimental validation new framework provide multitask prioritize control architecture allow simultaneous execution multiple objective hierarchical manner analogous natural human motion initially motivate development humanlike skill robotic extensive study human musculoskeletal system bring insight result prove extremely valuable human biomechanic understand human motion complex procedure require accurate reconstruction movement sequence model musculoskeletal kinematic dynamic actuation suitable criterion characterization performance issue much common problem articulate body system study robotic research building methodologie technique develop robotic host new effective tool establish synthesis human motion include efficient algorithms simulation musculoskeletal systems novel physiomechanical criterion performance measure realtime track reconstruction human motion accurate human performance characterization development provide new avenue explore human motion exciting prospect novel clinical therapies athletic training performance improvement  cp Stanford University Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics) Book Series 0
10.1109/SBGAMES.2010.10,cp,Da Silva M.M.,Universidade Federal do Amazonas,"Proceedings - 2010 Brazilian Symposium on Games and Digital Entertainment, SBGames 2010",Conference Proceeding,,0,paper describe development educational game use lego mindstorms nxt platform educational robotic java technology seek construction knowledge transit education child fun interesting waywith game child experience situation urban traffic lead reflection attitude take view typical situation game seek simulate urban traffic close realworld situation ,educational robotic game transit education base lego mindstorms nxt platform ,"Da Silva M.M. educational robotic game transit education base lego mindstorms nxt platform  paper describe development educational game use lego mindstorms nxt platform educational robotic java technology seek construction knowledge transit education child fun interesting waywith game child experience situation urban traffic lead reflection attitude take view typical situation game seek simulate urban traffic close realworld situation  cp Universidade Federal do Amazonas Proceedings - 2010 Brazilian Symposium on Games and Digital Entertainment, SBGames 2010 Conference Proceeding 0"
10.6113/JPE.2010.10.6.647,ar,Yousfi D.,UniversitÃ© Cadi Ayyad,Journal of Power Electronics,Journal,,0,paper present part north africaeurope collaboration result education develop projectoriente course power electronics motor drive field course aim teach permanent magnet motor drive close real world project significant size depth motivational namely mobile robot project particular skill student acquire relative detailed design implementation pm motor controller dsp base rapid prototyping environment simulation work complete use graphical modeling tool simulinkplecs realtime implementation achieve mean ezdspf board simulinkti c embed target tool flexible development environment fit robot traction system well provide exactly functionality necessary efficient pm motor drive teaching demonstrate set simulation experiment ,design pm motor drive course dsp base robot traction system laboratory ,Yousfi D. design pm motor drive course dsp base robot traction system laboratory  paper present part north africaeurope collaboration result education develop projectoriente course power electronics motor drive field course aim teach permanent magnet motor drive close real world project significant size depth motivational namely mobile robot project particular skill student acquire relative detailed design implementation pm motor controller dsp base rapid prototyping environment simulation work complete use graphical modeling tool simulinkplecs realtime implementation achieve mean ezdspf board simulinkti c embed target tool flexible development environment fit robot traction system well provide exactly functionality necessary efficient pm motor drive teaching demonstrate set simulation experiment  ar UniversitÃ© Cadi Ayyad Journal of Power Electronics Journal 0
10.1108/01439910910994605,ar,Connolly C.,Stalactite Technologies Ltd.,Industrial Robot,Journal,,0,purpose purpose paper examine capability technological feature application particular industrial robot simulation package designmethodologyapproach paper begin introduction general characteristic distinguish technological feature robotstudio next detailed study tool use company develop bespoke automation solution particularly food industry finally educational value software address finding robotstudio use improve efficiency accuracy robot programming reduce downtime also role remote maintenance troubleshoot risk management education originalityvalue study approach achievement automation integrator make technological feature software easy understand proper context ,technology applications abb robotstudio ,Connolly C. technology applications abb robotstudio  purpose purpose paper examine capability technological feature application particular industrial robot simulation package designmethodologyapproach paper begin introduction general characteristic distinguish technological feature robotstudio next detailed study tool use company develop bespoke automation solution particularly food industry finally educational value software address finding robotstudio use improve efficiency accuracy robot programming reduce downtime also role remote maintenance troubleshoot risk management education originalityvalue study approach achievement automation integrator make technological feature software easy understand proper context  ar Stalactite Technologies Ltd. Industrial Robot Journal 0
10.1109/EAEEIE.2009.5335490,cp,LÃ³pez-NicolÃ¡s G.,Universidad de Zaragoza,"20th EAEEIE Annual Conference, EAEEIE 2009 - Formal Proceedings",Conference Proceeding,,0,simulation powerful tool different area research development education simulation also important role robotic paper present active learning experience two course robotic framework industrial engineering degree benefit active learning activity widely acknowledge discuss paper contribute new activity design context activity base two simulation tool develop courses robotscene sgrobot describe methodology simulation tool use projectbased learning activity activity carry successfully several year experience motivate activity student improve understand theoretical concept involve besides essential tool develop control programming ability ,simulation tool active learning robot control programming ,"LÃ³pez-NicolÃ¡s G. simulation tool active learning robot control programming  simulation powerful tool different area research development education simulation also important role robotic paper present active learning experience two course robotic framework industrial engineering degree benefit active learning activity widely acknowledge discuss paper contribute new activity design context activity base two simulation tool develop courses robotscene sgrobot describe methodology simulation tool use projectbased learning activity activity carry successfully several year experience motivate activity student improve understand theoretical concept involve besides essential tool develop control programming ability  cp Universidad de Zaragoza 20th EAEEIE Annual Conference, EAEEIE 2009 - Formal Proceedings Conference Proceeding 0"
10.1109/ICEEI.2009.5254795,cp,Othman N.,Universiti Kebangsaan Malaysia,"Proceedings of the 2009 International Conference on Electrical Engineering and Informatics, ICEEI 2009",Conference Proceeding,,0,virtual reality vr technology often regard natural extension d computer graphic advance input output device one benefit education read vr ability visualize simulate interact virtual object ability allow student trial error session practice real thing integration new technology software system education design manufacturing provide new boost field computeraide design one aspect design manufacturing may significantly affect vr design assembly development realistic virtual assembly environment challenge complexity physical process limitation available vr technology many research activity domain primarily focus particular aspect assembly task feasibility assembly operation term interference manipulate part virtual assembly environment propose research mechanical part assembly arrick robot ,assembly virtual arrick robot web base robotic lab ,"Othman N. assembly virtual arrick robot web base robotic lab  virtual reality vr technology often regard natural extension d computer graphic advance input output device one benefit education read vr ability visualize simulate interact virtual object ability allow student trial error session practice real thing integration new technology software system education design manufacturing provide new boost field computeraide design one aspect design manufacturing may significantly affect vr design assembly development realistic virtual assembly environment challenge complexity physical process limitation available vr technology many research activity domain primarily focus particular aspect assembly task feasibility assembly operation term interference manipulate part virtual assembly environment propose research mechanical part assembly arrick robot  cp Universiti Kebangsaan Malaysia Proceedings of the 2009 International Conference on Electrical Engineering and Informatics, ICEEI 2009 Conference Proceeding 0"
10.1115/IMECE2008-67003,cp,Barakat N.,Grand Valley State University,"ASME International Mechanical Engineering Congress and Exposition, Proceedings",Conference Proceeding,,0,engineering school currently include curriculum component introduce student field robotic multiple method technique use engineering educator help student gain familiarity interest robotic system application however rarely student get opportunity gain ultimate experience apply acquire knowledge field build actual robot building robot college course involve multiple challenge include robotic system high complexity requirement combine multiple knowledge base student study robotic end programming purchase robot simulate robot use software actually go reality challenge put system together make functional point experiment paper unique experience learn robotic system build actual robot present experience make available elective course robotic system engineering grand valley state university vsu school engineering soe produce robot two three joined arm configuration robot control programmable microcontroller build base classroom gain knowledge classroom student learn kinematic simplify dynamic robot well related topic laboratory student require apply learn concept kinematic design combination control system build robot help understand demonstrate concept course final project include robotic system build integrate team student project provide range challenge extend mechanical design control system project take team student diversify interest skill basis within course final outcome course work robotic system demonstrate student knowledge interest student use significantly proof competence level put together resume move next level career educational angle course provide student opportunity combine multiple knowledge set skill interest gain ultimate experience education produce functional system specification ,ultimate experience learn robotic building robot robotic course ,"Barakat N. ultimate experience learn robotic building robot robotic course  engineering school currently include curriculum component introduce student field robotic multiple method technique use engineering educator help student gain familiarity interest robotic system application however rarely student get opportunity gain ultimate experience apply acquire knowledge field build actual robot building robot college course involve multiple challenge include robotic system high complexity requirement combine multiple knowledge base student study robotic end programming purchase robot simulate robot use software actually go reality challenge put system together make functional point experiment paper unique experience learn robotic system build actual robot present experience make available elective course robotic system engineering grand valley state university vsu school engineering soe produce robot two three joined arm configuration robot control programmable microcontroller build base classroom gain knowledge classroom student learn kinematic simplify dynamic robot well related topic laboratory student require apply learn concept kinematic design combination control system build robot help understand demonstrate concept course final project include robotic system build integrate team student project provide range challenge extend mechanical design control system project take team student diversify interest skill basis within course final outcome course work robotic system demonstrate student knowledge interest student use significantly proof competence level put together resume move next level career educational angle course provide student opportunity combine multiple knowledge set skill interest gain ultimate experience education produce functional system specification  cp Grand Valley State University ASME International Mechanical Engineering Congress and Exposition, Proceedings Conference Proceeding 0"
10.1016/j.compedu.2009.02.010,ar,Mitnik R.,Pontificia Universidad CatÃ³lica de Chile,Computers and Education,Journal,,0,graph key skill study physics draw interpret graph play key role understanding science lack prove handicap limiting factor learn scientific concept observe despite amount previous graphworking experience student age experience series difficulty try comprehend graph try relate physical concept position velocity acceleration several computational tool rise improve student understand kinematical graph however approach fail develop graph construction skill hand robot open new opportunity learn nevertheless educational application focus robotic relate subject robot programming robot construction artificial intelligence paper describe robotic activity base facetoface computer support collaborative learning mean set handheld robot tirelessly interconnect aim activity develop graph construction graph interpretation skill also reinforce kinematic concept result show student use robotic activity achieve significant increase graph interpreting skill moreover compare similar computersimulated activity prove almost twice effective finally robotic application prove highly motivating activity student foster collaboration among ,collaborative robotic instruction graph teaching experience ,Mitnik R. collaborative robotic instruction graph teaching experience  graph key skill study physics draw interpret graph play key role understanding science lack prove handicap limiting factor learn scientific concept observe despite amount previous graphworking experience student age experience series difficulty try comprehend graph try relate physical concept position velocity acceleration several computational tool rise improve student understand kinematical graph however approach fail develop graph construction skill hand robot open new opportunity learn nevertheless educational application focus robotic relate subject robot programming robot construction artificial intelligence paper describe robotic activity base facetoface computer support collaborative learning mean set handheld robot tirelessly interconnect aim activity develop graph construction graph interpretation skill also reinforce kinematic concept result show student use robotic activity achieve significant increase graph interpreting skill moreover compare similar computersimulated activity prove almost twice effective finally robotic application prove highly motivating activity student foster collaboration among  ar Pontificia Universidad CatÃ³lica de Chile Computers and Education Journal 0
