doi,subtype,creator,affilname,publicationName,aggregationType,include?,proc_pubmed_id,proc_abstract,proc_title
10.3390/educsci11090518,ar,Silva R.,Centro de InvestigaÃ§Ã£o DidÃ¡tica e Tecnologia na FormaÃ§Ã£o de Formadores (CIDTFF);Instituto Politcnico de Coimbra;University of TrÃ¡s-os-Montes and Alto Douro,Education Sciences,Journal,1,0,grow presenc technolog daili live elementari school student recent exponenti rise due constraint remot teach covid pandem import understand educ system contribut help student develop requir skill technolog career without neglect oblig creat condit allow acquir transvers skill enabl exercis full citizenship integr educ robot block program activ collabor learn environ promot develop comput think ict skill well critic think social skill problem solv paper present theoret propos didact sequenc introduct educ robot program scratch jr compos three learn scenario design elementari school teach main goal creat condit favour develop comput think collabor learn environ increas complex degre difficulti task root common problem creat algorithm program robotsprit reach predetermin posit view fulltext,foster comput think skill didact propos elementari school grade
10.1007/s10846-021-01458-3,ar,Kasaei S.H.,Rijksuniversiteit Groningen,Journal of Intelligent and Robotic Systems: Theory and Applications,Journal,0,0,servic robot appear daili life develop servic robot combin multipl field research object percept object manipul stateoftheart continu improv make proper coupl object percept manipul coupl necessari servic robot perform various task reason amount time also continu adapt new environ safe interact nonexpert human user nowaday robot abl recogn various object quick plan collisionfre trajectori grasp target object predefin set besid case relianc larg amount train data therefor knowledg robot fix train phase chang environ requir complic timeconsum expens robot reprogram human expert therefor approach still rigid reallif applic unstructur environ signific portion environ unknown can not direct sens control environ matter extens train data use batch learn robot alway face new object therefor apart batch learn robot abl continu learn new object categori grasp afford train exampl onsit moreov apart robot selflearn nonexpert user could interact guid process experi acquisit teach new concept correct insuffici erron concept way robot constant learn help human everyday task gain experi without need reprogram paper review set previous publish work discuss advanc servic robot object percept complex object manipul she would light current challeng bottleneck,state lifelong learn servic robot   current bottleneck object percept manipul
10.1016/j.compag.2021.106350,ar,Lin G.,Zhongkai University of Agriculture and Engineering,Computers and Electronics in Agriculture,Journal,0,0,highlight imag process pipelin introduc locat guava fruit obstacl recurr deep reinforc learn algorithm propos predict collisionfre path robot train simul environ transfer real world direct robot need ms plan collisionfre path success rate unstructur orchard environ pick target fruit without collid neighbor branch signific challeng guavaharvest robot paper introduc fast robust collisionfre pathplan method base deep reinforc learn recurr neural network first adopt rememb exploit past state observ robot deep determinist polici gradient algorithm ddpg predict collisionfre path state simul environ develop paramet random train phase enabl recurr ddpg general realworld scenario also introduc imag process method use deep neural network detect obstacl use mani threedimension line segment approxim obstacl simul show recurr ddpg need ms plan collisionfre path success rate field test show recurr ddpg increas grasp detach harvest success rate respect compar case collisionfre pathplan algorithm implement recurr ddpg strike strong balanc effici robust may suitabl fruit,collisionfre path plan guavaharvest robot base recurr deep reinforc learn
10.1016/j.engappai.2021.104382,ar,Castellini A.,UniversitÃ  degli Studi di Verona,Engineering Applications of Artificial Intelligence,Journal,0,0,autonom mobil robot employ industri applic often oper complex uncertain environ paper propos approach base extens partial observ mont carlo plan pomcp robot veloc regul industriallik environ character uncertain motion difficulti veloc select pomcp use standard engin control deal path plan twolay approach allow pomcp exploit prior knowledg relationship task similar improv perform term time spent travers path obstacl also propos three measur support humanunderstand strategi use pomcp improv perform overal architectur test turtlebot two environ rectangular path realist product line research lab test perform c simul confirm capabl propos approach profit use prior knowledg achiev perform improv depend complex path experi uniti simul show propos twolay approach outperform also singlelay approach base engin control ie without pomcp layer case perform improv compar stateoftheart deep reinforc learn engin control compar standard ros engin control final experi realworld test arena confirm possibl run approach real robot,partial observ mont carlo plan state variabl constraint mobil robot navig
10.1016/j.compchemeng.2021.107371,ar,Franzoi R.E.,Universidade de SÃ£o Paulo,Computers and Chemical Engineering,Journal,0,0,highlight surrog model build framework reaction system surrog model accur repres complex formul adapt sampl algorithm iter explor solut space incorpor idea adapt sampl trust region method success linear program approach high accur surrog success embed optim problem mani industri engin problem involv complex formul assist simul tool although tool provid high accur solut may suitabl larg scale problem optim applic look altern complex formul often lead converg issu time consum solut use surrog model reaction system address herein propos novel adapt sampl algorithm iter explor solut space incorpor idea adapt sampl trust region method success linear program approach surrog iter embed optim problem check feasibl collect insight follow adapt sampl iter methodolog appli reaction system network surrog built predict reactor output adapt sampl algorithm build high accur surrog embed reaction system optim lead near optim solut,adapt sampl surrog model build framework optim reaction system
10.1016/j.ijcci.2021.100277,ar,Roumen G.J.,UmeÃ¥ Universitet,International Journal of Child-Computer Interaction,Journal,1,0,microcontrol like arduino increas use classroom set teach skill attitud knowledg around technolog educ around tool often set group context collabor typic consid import part learn process howev much softwar tool current avail still design around laptop program paradigm tend restrict collabor rather encourag shift role share experi paper explor design tool invit collabor interact particular mobil softwar tool heavi usag video interact resourc could allow collabor sketch understand base contextu inquiri educ observ engag student classroom set workshop arduino educ paper sketch vision softwar tool use learn physic comput redesign better work within context group work observ group student age year old,envis arduino action collabor tool physic comput educ set
10.1002/cae.22353,ar,JovanoviÄ N.,University of Pristina - Kosovska Mitrovica,Computer Applications in Engineering Education,Journal,0,0,paper describ educ softwar visual finit automata simul system develop java program languag main purpos learn process improv use softwar finit automata defin graphic editor form state diagram defin transit function use transit tabl upon defin automaton possibl run visual simul automaton oper arbitrari input string wherebi textual descript automaton simul also obtain furthermor system allow convers regular express determinist finit automata nondeterminist finit automata simul thompson construct algorithm implement transform regular express correspond nfa monitor stepbystep process quantit analysi evalu effect simul base survey undergradu student two univers major student found tool use mean better understand master finit automata concept,teach concept relat finit automata use comvi
10.1177/0278364920940781,ar,Chiang H.T.L.,The University of New Mexico;Google LLC,International Journal of Robotics Research,Journal,0,0,despit decad research effici swept volum comput robot comput exact swept volum intract approxim swept volum algorithm comput prohibit applic motion task plan work employ deep neural network inn fast swept volum estim sinc swept volum properti robot kinemat don train offlin supervis manner deploy environ train don fast onlin swept volum geometri size infer result show inn accur rapid estim swept volum caus rotat translat prismat joint motion samplingbas planner use learn distanc five time effici identifi path smaller swept volum simul physic robot result also show swept volum geometri estim don accur time faster octreebas swept volum algorithm,fast deep swept volum estim
10.1016/j.neucom.2021.03.117,ar,Fang Y.,Sichuan University,Neurocomputing,Journal,0,0,highlight new malici powershel script detect method base hybrid featur new dataset collect open sourc repositori malici powershel script detect new discoveri gap malici script benign script differ level experi shown detect model base hybrid featur perform well complex data set present network attack rampant internet world attack method hacker chang steadili powershel program languag base command line andnet framework power function good compat therefor hacker often use powershel malici script attack victim apt attack malici powershel script execut hacker control victim comput leav backdoor comput paper detect model malici powershel script base hybrid featur propos analyz differ malici benign sampl text charact function token node abstract syntax tree first script powershel embed fasttext textual featur token featur node featur powershel code extract abstract syntax tree ad final hybrid featur script classifi random forest classifi experi malici script insert benign script weaken featur malici sampl level abstract syntax tree node token make script complex even complex data set propos model base hybrid featur still achiev accuraci fivefold crossvalid moreov accuraci propos model origin script mean propos model abil classifi complex script graphic abstract download download highr imag kb download download fullsiz imag,effect method detect malici powershel script base hybrid featuressupsup
10.1016/j.aei.2021.101360,ar,Liu Q.,Wuhan University of Technology,Advanced Engineering Informatics,Journal,0,0,highlight method safe interact industri humanrobot collabor propos specif reward function intrins reward extrins reward design safeti task consid simultan contribut safe humanrobot collabor reward shape aim humanrobot collabor manufactur oper safeti primari issu manufactur oper paper present deep reinforc learn approach realiz realtim collisionfre motion plan industri robot humanrobot collabor first safe humanrobot collabor manufactur problem formul markov decis process mathemat express reward function design problem given goal robot autonom learn polici reduc accumul risk assur task complet time humanrobot collabor transform optim object reward function guid robot learn expect behaviour reward function optim approach base determinist polici gradient propos learn parameter intrins reward function reward function agent learn polici sum intrins reward function extrins reward function deep reinforc learn algorithm intrins rewarddeep determinist polici gradient irddpg combin ddpg algorithm reward function optim approach propos learn expect collis avoid polici final propos algorithm test simul environ result show industri robot learn expect polici achiev safeti assur industri humanrobot collabor without miss origin target moreov reward function optim approach help make design reward function improv polici perform,deep reinforc learningbas safe interact industri humanrobot collabor use intrins reward function
10.1007/s00170-021-07265-2,ar,Liu Z.,Wuhan University of Technology;The Royal Institute of Technology (KTH),International Journal of Advanced Manufacturing Technology,Journal,0,0,humanrobot collabor multidisciplinari research topic still pursu robot enhanc intellig humancompat fit dynam stochast characterist human howev uncertainti brought human partner challeng taskplan decisionmak robot aim industri task like collabor assembl dynam tempor dimens stochast order procedur need consid work bring new perspect solut base reinforc learn problem regard train agent toward task dynam stochast environ concret adapt train approach base deep q learn method propos method regard robot human agent interact train environ deep reinforc learn consider tasklevel industri humanrobot collabor train logic agentenviron interact propos humanrobot collabor assembl task case studi illustr method could drive robot repres one agent collabor human partner even human perform random task procedur,tasklevel decisionmak dynam stochast humanrobot collabor base dual agent deep reinforc learn
10.1016/j.compedu.2021.104222,ar,Relkin E.,Tufts University,Computers and Education,Journal,1,0,highlight examin impact calkibo code curriculum children comput think ct unplug ct assess techcheck use compar cover noncod control ct improv signific cover age compar agematch control ct improv week code equat month normal develop algorithm modular represent probe show improv children code longitudin studi examin chang comput think ct skill first second grade student expos development appropri code curriculum code anoth languag cal curriculum span seven week use kino robot engag student learn integr program literaci concept compar children receiv cal n control group n particip typic classroom activ without code local techcheck valid unplug ct assess suitabl young children regardless code experi use measur ct cours studi children receiv calkibo improv techcheck chang p wherea local group chang signific chang p account demograph factor baselin perform classroom teacher effect cal exposur signific predictor posttest ct score p improv ct measur techcheck seven week calkibo curriculum consist approxim six month develop without code instruct secondari analysi stratifi grade reveal decis evid cal exposur improv score first grade anecdot evid second grade score improv ct domain show improv children receiv calkibo includ algorithm modular represent young children learn code improv solv unplug problem explicit taught code curriculum provid evid development appropri curriculum teach young children code acceler acquisit ct skill,learn code acquisit comput think young children
10.1007/s12369-020-00697-y,ar,Avioz-Sarig O.,Ben-Gurion University of the Negev,International Journal of Social Robotics,Journal,0,0,physic exercis mani physic psycholog social health benefit lead improv life qualiti paper present robot system develop person coach older adult aim motiv older adult particip physic activ robot instruct particip demonstr exercis provid realtim correct posit feedback accord particip perform monitor rgb camera two robot system base two differ humanoid robot nao toylik poppi mechanicallik develop implement use python program languag experiment studi older adult conduct determin prefer mode time feedback provid user accommod user prefer motiv user improv interact system addit user prefer regard two differ humanoid robot use explor result reveal system motiv older adult engag physic exercis type time feedback influenc engag older adult also perceiv system use easi use posit attitud toward system note intent use it user prefer mechan look robot poppi toylik robot nao,robot system physic train older adult
10.1109/JSEN.2020.3038143,ar,Rosero-Montalvo P.D.,Universidad TÃ©cnica del Norte;Universidad de Salamanca,IEEE Sensors Journal,Journal,0,0,car driver influenc alcohol one common caus road traffic accid tackl issu emerg suitabl altern use intellig system tradit base either sensor network artifici vision aim prevent start car drunk status car driver detect vein paper introduc system whose main object identifi person alcohol blood supervis classif sensorgener computervisionbas data drunkstatus criteria consid name concentr alcohol car environ facial temperatur driver pupil width specif data acquisit purpos propos system incorpor gas sensor temperatur sensor digit camera acquir data analyz twostag machin learn system consist featur select supervis classif algorithm acquisit analysi stage perform embed system therefor procedur algorithm design work lowcomput resourc remark outcom due main incorpor featur select relev analysi stage propos approach reach classif perform ensur adequ oper condit embed system,hybrid embeddedsystemsbas approach indriv drunk status detect use imag process sensor network
10.3390/educsci11070329,ar,Bravo F.A.,Pontificia Universidad Javeriana,Education Sciences,Journal,1,0,storytel drama wellknown teach tool use throughout curriculum activ particip student learn process introduct robot storytel drama activ provid student meaning multisensori hanson learn experi paper explor potenti challeng use storytel drama activ robot actor scienc teach present lesson learn two experi storytel drama activ robot scienc educ observ reveal approach facilit develop scienc concept creat rich context foster skill student creat posit classroom environ improv student attent motiv final identifi need design lowcost express actor robot easili customiz addit need develop multirobot program interfac facilit creation script robot program also shown view fulltext,use robot storytel drama activ scienc educ
10.1016/j.jmsy.2021.07.015,ar,Yu T.,University of Virginia,Journal of Manufacturing Systems,Journal,0,0,highlight format hrc assembl process chessboard game develop dqnbase multiag reinforc learn method optim task schedul polici verifi effect dqnmarl method optim complet time various task space agent humanrobot collabor hrc present opportun improv effici manufactur process howev exist task plan approach hrc still limit mani way eg corobot encod must reli expert knowledg realtim task schedul applic within small stateact space simplifi problem set paper hrc assembl work process format novel chessboard set select chess piec move use analog decis make human robot hrc assembl work process optim complet time markov game model consid take task structur agent status state input overal complet time reward without expert knowledg game model capabl seek correl equilibrium polici among agent converg make realtim decis face dynam environ improv effici find optim polici task schedul deepqnetwork don base multiag reinforc learn mark method appli compar nash learn dynam program dqnbase singleag reinforc learn method heightadjust desk assembl use case studi demonstr effect propos algorithm differ number task agent,optim task schedul humanrobot collabor deep multiag reinforc learn
10.3390/electronics10131562,ar,Guo L.,Northern Illinois University,Electronics (Switzerland),Journal,0,0,renew energi sourc solar wind provid effect solut reduc depend convent power generat increas reliabl qualiti power system present paper design implement laboratori scale solar microgrid cyberphys system cps wireless data monitor teach tool engin technolog curriculum system solar panel batteri charg control load form physic layer sensor communic network supervisori control data acquisit system scara control system form cyber layer physic layer seamless integr cyber layer consist control communic object creat robust cps platform use system promot interest knowledg renew energi among univers student experiment result show maximum power point track mpt charg control provid load power solar panel use addit power charg recharg batteri system student learn master key concept knowledg multidisciplinari area includ data sampl acquisit analog digit convers solar power batteri charg control embed system softwar program valuabl teach resourc student studi renew energi cps view fulltext,design laboratori scale solar microgrid cyberphys system educ
10.1109/TASE.2020.2996018,ar,Zhu Y.,Institute of Automation Chinese Academy of Sciences,IEEE Transactions on Automation Science and Engineering,Journal,0,0,maintain orderli effici pedestrian flow architectur area critic evacu process especi blog jam easili trigger widthchang area articl consid pedestrian movement heterogen corridor design optim feedback control regul pedestrian flow flow characterist first studi base microscop socialforc simul gaussian process describ relationship flow variabl observ data macroscop model flow heterogen corridor develop avoid jam discharg among corridor balanc narrowest corridor primari concern equilibrium continuoustim nonlinear control system formul adapt dynam program learn optim feedback control polici iter pi neural network combin togeth converg neuralnetworkbas pi demonstr analyz equival gaussnewton method batch normal introduc stabil learn process simul experi demonstr control design effect regul pedestrian flow macroscop microscop model note practition the develop videoprocess techniqu provid power tool detect human behavior real time crowd event pedestrian movement must regul otherwis easi fall fasterisslow effect especi import evacu rout differ width articl optim feedback control studi regul pedestrian flow heterogen corridor take flow densiti state produc command compos entranc influx freeflow veloc command execut support speaker display recent develop interact robot avoid congest discharg differ corridor show,optim feedback control pedestrian flow heterogen corridor
10.1109/LRA.2021.3070308,ar,Popovic M.,Imperial College London;UniversitÃ¤t Bonn,IEEE Robotics and Automation Letters,Journal,0,0,robot applic key requir safe effici motion plan abil map obstaclefre space unknown clutter d environ howev commoditygrad rgb camera common use sens fail regist valid depth valu shini glossi bright distant surfac lead miss data map address issu propos framework leverag probabilist depth complet addit input spatial map introduc deep learn architectur provid uncertainti estim depth complet rgb imag pipelin exploit infer miss depth valu depth uncertainti complement raw depth imag improv speed qualiti free space map evalu synthet data show approach map signific correct free space relat low error compar use raw data alon differ indoor environ therebi produc complet map direct use robot navig task perform framework valid use realworld data,volumetr occup map probabilist depth complet robot navig
10.1109/LRA.2021.3070250,ar,Long K.,Contextual Robotics Institute,IEEE Robotics and Automation Letters,Journal,0,0,control barrier function wide use enforc safeti properti robot motion plan control howev problem construct barrier function onlin synthes safe control deal associ uncertainti receiv littl attent letter investig safe navig unknown environ use onboard rang sens construct control barrier function onlin repres differ object environ use distanc measur train neural network approxim sign distanc function increment replay memori allow us formul novel robust control barrier safeti constraint take account error estim distanc field gradient formul lead secondord cone program enabl safe stabl control synthesi prior unknown environ,learn barrier function memori robust safe navig
10.1109/LRA.2021.3067285,ar,Xu F.,Shanghai Jiao Tong University,IEEE Robotics and Automation Letters,Journal,0,0,soft continuum robot superior applic unstructur environ due high flexibl safe interact abil accur shape control regard one prerequisit improv practic consid situat d posit signal avail letter investig visionbas shape control scheme soft robot manipul curvatur featur use depict refer imag shape robot backbon curv solv nonlinear optim given constraint two endpoint pixel coordin thereaft adapt imagebas visual serv control design track refer imag shape featur uncalibr monocular camera propos algorithm test eightcabl drive soft robot prototyp prove valid converg desir imag shape,visual serv cabledriven soft robot manipul shape featur
10.1109/LRA.2021.3067594,ar,Gough E.,Bristol Robotics Laboratory,IEEE Robotics and Automation Letters,Journal,0,0,autonom navig method prevent robot becom trap obstacl ensur take effici rout mobil robot limit power suppli select effici rout crucial letter present pathplan method morphin soft robot congest environ propos method suitabl scale robot environ intraorgan biomed navig searchandrescu oper cave network method util d voronoi diagram dijkstra algorithm calcul optim path balanc cost size shape chang robot length path voronoi method particular suitabl circumferenti expand robot waypoint generat lay devic circular crosssect would natur sit method demonstr simul procedur generat environ either spheric continu obstacl illustr effect method insitu plan aid design letter provid generic approach potenti easili adapt mani applic across healthcar industri space explor,plan tight squeez navig morphin soft robot congest environ
10.1109/LCSYS.2020.3007663,ar,He C.,The University of Texas at Arlington,IEEE Control Systems Letters,Journal,0,0,letter studi onlin multirobot minimum timeenergi path plan problem subject collis avoid input constraint unknown environ develop onlin adapt solut problem use integr reinforc learn irl achiev transform finitehorizon minimum timeenergi problem input constraint approxim infinitehorizon optim control problem achiev collis avoid incorpor artifici potenti field approxim cost function develop irlbas optim control strategi prove converg theoret result verifi simul studi,integr reinforc learningbas multirobot minimum timeenergi path plan subject collis avoid unknown environment disturb
10.1007/s11280-020-00778-y,ar,Koo Y.,Electronics and Telecommunications Research Institute,World Wide Web,Journal,0,0,object detect technolog deal recogn class object locat use mani differ area facedetect system surveil tool humanmachin interfac selfdriv car day deep learn object detect approach achiev signific better perform classic featurebas algorithm darknet deep learn object detect framework well known fast speed simpl structur unfortun darknet work nvidia cuba acceler deep learn calcul reason user limit option select appropri graphic card open comput languag opencl open standard crossplatform parallel program heterogen system avail general hardwar acceler howev mani deep learn framework includ darknet support opencl previous paper present opencldarknet transform cudabas darknet open standard opencl backend origin opencldarknet success show abil general graphic process unit gpu hardwar howev could achiev competit perform compar cuba version support limit platform studi improv perform opencldarknet sever optim techniqu ad support various architectur also evalu opencldarknet amd r acceler process unit au opencl also nvidia gpu arm mali embed gpu opencl profil evalu use standard object detect dataset show advanc opencldarknet reduc process time averag various deep learn object detect network compar origin implement also show opencl deep learn framework competit compar cudabas one,opencldarknet implement optim openclbas deep learn object detect framework
10.3390/app11125699,ar,Dimitropoulos N.,University of Patras,Applied Sciences (Switzerland),Journal,0,0,seamless humanrobot collabor requir equip robot cognit capabl enabl awar environ well action take place insid assembl cell paper propos aibas system compris three modul captur oper environ status process status identifi task execut oper use visionbas machin learn provid custom oper support robot side share task automat adapt oper need prefer moreov propos system abl assess ergonom humanrobot share task adapt robot pose improv ergonom use heuristicsbas search algorithm industri case studi deriv elev manufactur sector use high payload collabor robot present demonstr collabor effici enhanc use discuss system view fulltext,seamless humanrobot collabor assembl use artifici intellig wearabl devic
10.1007/s13218-021-00735-5,ar,FernÃ¡ndez-MartÃ­nez C.,Universidad Rey Juan Carlos,KI - Kunstliche Intelligenz,Journal,0,0,paper describ practic initi includ artifici intellig ai spanish educ system curriculum earli age propos line current trend introduc ai school curricula world end propos artifici intellig workshop middl school within exist subject technolog program robot order test suitabl introduc ai earli age conduct activ bilingu middl school madrid evalu tool quiz motiv studi student concern ai carri use situat motiv scale sim introduc activ respons student analys conclus reach slight better introduc ai earli age,earli introduct ai spanish middl school motiv studi
10.3390/s21113916,ar,Lee H.J.,Keyon System,Sensors,Journal,1,1,robot use attract tool divers educ field varieti robot platform contribut teach practic embed program engin student univers howev platform support content low level program skill unlik support high level embed program low associ negat affect student incomprehens decreas particip dissatisfact cours qualiti etc therefor paper propos new robot platform relev curricula improv effect develop platform provid practic content use mechatron class capabl oper robot high level embed program verifi effect propos platform particip undergradu examin cours evalu educ program base develop platform compar previous year class evalu result show propos platform posit affect student intellectu abil perform satisfact program educ view fulltext,develop onboard robot platform embed program educ
10.3390/s21113709,ar,Lin H.Y.,National Chung Cheng University,Sensors,Journal,0,1,mobil robot research explor unknown environ alway import topic due practic use consum militari applic one specif interest recent investig field complet coverag path plan cpp techniqu mobil robot navig paper present collabor cpp algorithm singl robot multirobot system increment coverag robot movement maxim evalu new cost function goal select function design facilit collabor explor multirobot system consid local gain individu robot well global gain goal select propos method abl optim overal coverag effici experi cpp algorithm carri various unknown complex environ map simul result perform evalu demonstr effect propos collabor cpp techniqu view fulltext,collabor complet coverag path plan multirobot explor
10.1007/s10846-021-01400-7,ar,PatiÃ±o-Escarcina R.E.,Universidad CatÃ³lica San Pablo,Journal of Intelligent and Robotic Systems: Theory and Applications,Journal,1,0,advanc scienc technolog sever innov research develop tri figur main problem relat children learn known issu frustrat inattent other affect student learn fashion robot import resourc use toward help solv issu empow student order push learn up case robot tool general use consid two differ paradigm main focus secondari focus actual paradigm defin way educ robot implement school approach implement main focus teach robot nevertheless quit work implement robot secondari focus current assist learn process sever disciplin main contribut work complet three step methodolog robot educ guid project order either use alon teach robot other topic experi show import devis studi plan evalu method process iter could improv final result novelti join extend previous work propos new set method guidelin strategi appli educ robot standard curriculum kid name edurosckid propos sever tool develop organ learn topic robot children includ desir outcom learn process said current approach divid three step phase set environ defin project perform evalu propos curriculum organ robot content five disciplin robot societi mechan electron program control theori also consid set topic disciplin defin level knowledg recommend achiev group children base bloom nomenclatur contribut paper crucial step toward link general learn process educ robot approach methodolog valid present practic experi applic edurosckid propos method rubric guidelin group children,methodolog approach learn robot edurosckid
10.1016/j.sysarc.2021.102116,ar,Sachan A.,Council of Indian Institutes of Information Technology,Journal of Systems Architecture,Journal,0,0,choic correct optim pass compil one major factor determin perform energi consumpt applic execut target hardwar howev make choic challeng sinc requir knowledg target architectur code featur compil pass interdepend softwar develop most reli heurist approach choos optim pass howev heurist solut random choic often yield suboptim result work propos autom techniqu determin optim compil optim set minimum energi consumpt util power profil result perform characterist real hardwar machin learn model propos approach one hand bring reduct energi consumpt releas embed softwar develop make complic compil optim choic applic propos five phase strategi implement multicor arm base odroidxu experiment platform use lang compil show maximum improv power dissip maximum energi consumpt mibench polybench repres benchmark comparison stateofart energi awar compil strategi,learn base compil embed applic target minim energi consumpt
10.1016/j.micpro.2021.103992,ar,Liu T.,Ludong University,Microprocessors and Microsystems,Journal,0,0,order improv system perform imag process improv effici imag process use hardwar run imag process algorithm practic introduc reconfigur devic advanc program languag use pga imag process follow briefli introduc design pga edg detect systemth design integr bit soft risk processor dedic hardwar peripher micro develop ed embed system develop system generat input detect realtim imag obtain cms camera display div display screen,design english video learn platform base pga system nobel algorithm
10.1109/TCDS.2019.2925890,ar,Gumbsch C.,Max Planck Institute for Intelligent Systems;Eberhard Karls UniversitÃ¤t TÃ¼bingen,IEEE Transactions on Cognitive and Developmental Systems,Journal,0,0,voluntari behavior human appear compos small elementari build block behavior primit modular organ seem crucial learn complex motor skill flexibl adapt behavior new circumst problem learn meaning composit abstract sensorimotor experi remain open challeng introduc comput learn architectur term surprisebas behavior modular eventpredict structur submod explor behavior identifi under behavior unit complet scratch submod architectur bootstrap sensorimotor explor use selforgan neural control explor behavior capabl bodi system learn modular structur predict sensorimotor dynam generat associ behavior line recent theori event percept system use unexpect predict error signal ie surpris detect transit success behavior primit show appli two robot system complet differ bodi kinemat system manag learn varieti complex behavior primit moreov initi self explor system use learn predict model progress effect invok model predict plan goaldirect control differ task environ,autonom identif goaldirect invoc eventpredict behavior primit
10.1109/RITA.2021.3089919,ar,Carro G.,Universidad Nacional de Educacion a Distancia,Revista Iberoamericana de Tecnologias del Aprendizaje,Journal,1,0,train critic engin technolog disciplin must use encourag today children youngster becom engin scientist futur reason techno museum project carri seri workshop use robot motiv item bring electron program closer children year topic priori common consid complex effect experi engin scienc understand analyz work present analys prove learn scenario base use robot equip increas motiv curios children young peopl toward use new technolog motiv promot understand engin scienc paper show process carri techno museum project result set question ask particip experi conclud use mechatron robot educ power motiv tool enhanc interest children young peopl minim train scienc engin,robot tool awaken interest engin comput among children young peopl
10.1007/s42452-021-04567-8,ar,Menezes P.,"University of Coimbra, Institute of Systems and Robotics",SN Applied Sciences,Journal,0,0,societi develop countri wit signific age popul recent decad increas demand healthcar servic caregiv develop technolog help elder remain activ independ longer time help mitig sustain problem pose care servic articl follow new trend propos multiag system compos smart camera network centralis plan agent virtual coach robot exercis buddi design promot regular physic activ habit among elder propos system persuad user perform exercis routin also guid accompani exercis order provid effect train engag user differ agent combin system exploit complementari featur quest effect engag train system three variant system involv either partial set agent full propos system evalu compar pilot studi conduct elder user result demonstr variant abl guid user exercis routin complet system includ robot exercis buddi best score particip articl highlight propos multiag system help elder adopt regular physic activ habit virtual coach robot exercis buddi provid guidanc companionship exercis pilot studi conduct elder user demonstr effect engag train system,promot activ age interact artifici agent smart environ
10.1007/s10846-021-01328-y,ar,SimoniÄ M.,Jozef Stefan Institute,Journal of Intelligent and Robotic Systems: Theory and Applications,Journal,0,0,tradit robot program often feasibl smallbatch product timeconsum ineffici expens shorten time necessari deploy robot task need appropri tool enabl effici reus exist robot control polici increment learn demonstr ilfd revers dynam movement primit amp provid framework effici polici demonstr adapt paper extend previous propos framework improv provid better perform lower algorithm comput burden analys learn stabil evalu propos framework comprehens user studi propos method evalu two popular collabor robot frank emika panda univers robot ur,analysi method increment polici refin kinesthet guidanc
10.1007/s10846-021-01383-5,ar,Baca T.,Czech Technical University in Prague,Journal of Intelligent and Robotic Systems: Theory and Applications,Journal,0,0,present multirotor unman aerial vehicl uav control estim system support replic research realist simul realworld experi propos uniqu multifram local paradigm estim state uav various frame refer use multipl sensor simultan system enabl complex mission gnis gnssdeni environ includ outdoorindoor transit execut redund estim back unreli local sourc two feedback control design present one precis aggress maneuv stabl smooth flight noisi state estim propos control estim pipelin construct without use eulertaitbryan angl represent orient d instead reli rotat matric novel headingbas convent repres one free rotat degreeoffreedom d standard multirotor helicopt provid activ maintain welldocu opensourc implement includ realist simul uav sensor local system propos system product year appli research multirobot system aerial swarm aerial manipul motion plan remot sens result support realworld system deploy subsequ shape system form present here addit system util particip team czech technic univers pragu prestigi mbzirc robot competit also darpa subterranean challeng time team abl secur top place among best competitor world,mrs uav system push frontier reproduc research realworld deploy educ autonom unman aerial vehicl
10.1016/j.cie.2021.107173,ar,Zhao M.,Beihang University,Computers and Industrial Engineering,Journal,0,0,highlight robot fast path plan algorithm use unknown environ propos episod defin satisfi continu robot posit applic reduc plan time lock search scope earli stage plan action select strategi propos improv plan effici fast path plan unknown environ import reduc loss human materi resourc reduc plan time obtain short path paper propos bidirect associ learn algorithm bala propos algorithm episod defin bidirect movement start point target point plan process bala divid three stage earli stage medium stage end stage earli stage attract target point adopt instruct robot select action strategi help robot avoid blind search also provid search scope may contain global shortest path subsequ episod medium stage propos action select strategi base experi guidanc experi obtain obvers revers movement use altern improv learn effici robot end stage strong connect relationship node defin plan relationship length final plan path shortest base experi robot obtain comparison result learn improv algorithm reveal bala demonstr desir stabl perform plan effici environ well balanc plan time path length addit practic propos algorithm valid turtlebot burger robot,fast robot path plan algorithm base bidirect associ learn
