doi,subtype,creator,affilname,publicationName,aggregationType,include?,proc_pubmed_id,proc_abstract,proc_title
10.1016/j.rcim.2021.102199,ar,Kana S.,School of Mechanical and Aerospace Engineering,Robotics and Computer-Integrated Manufacturing,Journal,0,0,highlight curve tracing approach impedancecontrolle robot undergoe constrain motion along parametriccurve response external force humanrobot physical interaction collaborative operation application propose framework collaboratively carry standard industrial tooling task edgechamfere edgepolishe achieve improve surface quality tool trajectory generation minimal enduser programmingreprogramming surface finish final stage manufacturing pipeline key process determine quality life span product task characterize low contact force minimal material removal object surface despite advancement machine learn artificial intelligence human workforce still irreplaceable perform task due superior dexterity adaptability often prone risk handarm vibration syndrome due handheld tool therefore propose collaborative approach assist human carrying task help two case study humanrobotcollaborative edge chamfer polish task base impedance control collaborative curve tracing technique propose collaborative framework robot assist operator guide endeffectortool along predefine parametric curve algorithm demonstrate two scenario first case address collaborative chamfer task whereas second case focus polishing application straight edge kind task curve trace assume shape straight line along edge make use compliant feature robot allow user physically guide robot task space generate mathematical model tool path enduser perspective intuitive classical programmingbased path planning approach process machine enhance path tracking accuracy ensure constant toolsurface contact implement guidance virtual fixture impedance control result machine error reduce ,impedance control humanrobot collaborative tooling edge chamfer polishing application 
10.1109/TIE.2020.3044776,ar,Hu Y.,"FakultÃ¤t fÃ¼r Informatik, Technische UniversitÃ¤t MÃ¼nchen",IEEE Transactions on Industrial Electronics,Journal,0,0,mobile medical robot widely use various structured scenario hospital drug delivery public area disinfection medical examination consider challenge environment model controller design achieve information human demonstration structured environment directly arise interest learn skill powerful way reduce complexity algorithm search space especially true naturally acquire new skill mobile medical robot must learn interaction human environment limit programming effort article learn scheme nonlinear model predictive control nmc propose mobile robot path tracking learningbyimitation system consist two level hierarchy first level multivirtual springdamper system present imitation mobile robot trajectorie second level nmc method use motion control system nmc strategy utilize varyingparameter onelayer projection neural network solve online quadratic programming optimization via iteration limited precede horizon propose algorithm evaluate mobile medical robot emulate trajectory simulation three scenario use experiment ,nonlinear model predictive control mobile medical robot use neural optimization 
10.1061/(ASCE)CP.1943-5487.0000988,ar,Wang X.,"University of Michigan, Ann Arbor",Journal of Computing in Civil Engineering,Journal,0,0,human cognition play critical role construction work particularly context highlevel task planning infield improvisation hand robot adept perform numerical computation repetitive physical task precise motion control unstructured complex nature construction environment inability maintain tight tolerance assemble workpiece pose several unique challenge wide application robot construction work thus robotization field construction process best conceive collaborative humanrobot endeavor take advantage human robot intelligence well robot physical operation capability overcome uncertainty successfully perform useful construction work onsite paper propose interactive immersive processlevel digital twin ipldt system virtual reality vr integrate visualization supervision task plan execution bidirectional communication enable collaborative humanrobot construction work work paradigm human worker responsible highlevel task planning work process supervision robot undertake workspace sense monitor detailed motion plan physical execution work drywall installation case study involve imperfect rough carpentry wall framing present use kuky mobile industrial robotic arm emulator humanintheloop study involve subject conduct system verification collect feedback future improvement experimental result show user use system specify work sequence select optimal task plan perform robot trajectory guidance simple training feel positive system function user experience system demonstrate potential transition role construction worker physical task performer robot supervisor addition system establish promise framework construction worker remotely collaborate onsite construction robot ,interactive immersive processlevel digital twin collaborative humanrobot construction work 
10.1016/j.robot.2021.103845,ar,Ajaykumar G.,Johns Hopkins University,Robotics and Autonomous Systems,Journal,0,0,enduser programming help make computer programming accessible variety user setting enduser robot programming help empower enduser without specialized knowledge technical skill customize robotic assistance meet diverse environmental constraint task requirement enduser robot programming method kinesthetic teaching introduce direct approach task demonstration allow user avoid work traditional programming construct formative study reveal everyday people still difficulty specify effective robot program use method due challenge understand robot kinematic program without situated context assistive system feedback finding inform development demoshop interactive robot programming tool include usercentric programming aids help enduser author edit task demonstration evaluate effectiveness demoshop conduct user study compare task performance user experience associate use demoshop relative widely use commercial baseline interface result study indicate user great task efficiency author robot program maintain strong mental model system use demoshop compare baseline interface system implementation study implication development assistance enduser robot programming ,design usercentric programming aids kinesthetic teach collaborative robot 
10.1111/exsy.12734,ar,Asghari K.,"Islamic Azad University, Urmia Branch",Expert Systems,Journal,0,0,one useful knowledge representation tool describe joint probability distribution random variable graphical model train dataset bayesian network bn bn compose network structure conditional probability distribution table node discover optimal bn structure nphard optimization problem various metaheuristic algorithm apply solve problem researcher genetic algorithms ant colony optimization evolutionary programming artificial bee colony bacterial forage optimization metaheuristic method solve problem use dataset method apply score metric generate good network structure set candidate fix structure learning automatabase slab algorithm present paper solve structure learning problem ns fix structure learn automaton pair vertex bn graph structure propose algorithm action automaton determines presence direction edge vertex propose algorithm perform guide search procedure use fla escape local optimum several dataset utilise paper evaluate performance propose algorithm perform various experiment multiple metaheuristic algorithm compare introduce new one obtain result represent propose algorithm could produce competitive result find nearoptimal solution bn structure learning problem ,fix structure learning automatabase optimization algorithm structure learn bayesian network 
10.1016/j.eswa.2021.115128,ar,Wang D.,Beijing Institute of Technology,Expert Systems with Applications,Journal,0,0,highlights dynamic environment start tabla nasa image datum use input approach solve multirobot task assignment path planning problem result indicate method effectively apply multirobot coordination multiple autonomous robot system important complete path plan coordinately effectively process interference avoidance resource allocation information share traditional multirobot coordination algorithms solution know environment target position robot need move robot priority set limit autonomy robot use visual information solve problem multirobot coordination still less paper propose multirobot cooperative algorithm base deep reinforcement learn make robot autonomous process select target position move use endtoend approach use top view robotcentere top view firstperson view image information collect firstperson perspective robot input propose algorithm include fuel neural network structure solve task allocation path planning call algorithm tfduele perception understanding environment robot reach target position without collision robot move target position compare propose algorithm tfduele different input structure algorithm tduele fuel different neural network structure tfdqn tfddqn experiment show propose tfduele algorithm high accuracy robustness ,multirobot coordination deep reinforcement learn complex environment 
10.1016/j.compeleceng.2021.107412,ar,Shen J.,Hohai University,Computers and Electrical Engineering,Journal,0,0,highlight path planning nondeterministic polynomial hard issue classical path planning model underwater path planning method efficient many calculation perform use previous method unnecessary method regularize sampling process accelerate convergence speed path optimization robot navigation goalbiase gaussian sampling strategy use variable standard deviation quickly initialize path goal focus optimal search algorithm apply minimize initial path autonomous path planning play important role navigation intelligent underwater robot path plan nondeterministic polynomial hard issue classical path planning model problem solve use various samplebase strategy however effectiveness samplebase strategy significantly low underwater environment owe special undulating terrain obstacle sparse compare ground study efficient underwater path planning method propose underwater robot navigation method employ goalbiase gaussian sampling algorithm select search node optimally focus optimal search algorithm propose accelerate path optimization process combine two algorithm result highefficiency fast autonomous underwater path plan experimental result demonstrate method generate short path efficient rapidly explore random tree star underwater robot navigation graphical abstract download download highre image kb download download fullsize image ,fast path plan underwater robot combine goalbiase gaussian sampling focus optimal search 
10.1007/s10846-021-01477-0,ar,YazÄ±cÄ±oÄlu Y.,University of Minnesota Twin Cities,Journal of Intelligent and Robotic Systems: Theory and Applications,Journal,0,0,study distribute plan multirobot system provide optimal service cooperative task distribute space time task require service sufficiently many robot specify location within specify time window task arrive episode robot try maximize total value service episode planning trajectory base specification incoming task robot require start end episode assign station environment present game theoretic solution problem mapping game action robot trajectory episode use suitable learning algorithm obtain optimal joint plan distribute manner present systematic way design minimal action set subset feasible trajectory robot base specification incoming task facilitate fast learn provide performance guarantee case robot follow good response noisy good response algorithm iteratively plan trajectorie good response algorithm lead nash equilibrium noisy good response algorithm lead globally optimal joint plan high probability show propose game general arbitrarily poor nash equilibria make noisy good response algorithm preferable unless task specification know special structure also describe family special case equilibria guarantee bound suboptimality simulation experimental result provide demonstrate propose approach ,distribute plan serve cooperative task time window game theoretic approach 
10.1109/LRA.2021.3103054,ar,Schperberg A.,"University of California, Los Angeles",IEEE Robotics and Automation Letters,Journal,0,0,present endtoend online motion planning framework use datadriven approach navigate heterogeneous robot team towards global goal avoid obstacle uncertain environment first use stochastic model predictive control mpc calculate control inputs satisfy robot dynamic consider uncertainty obstacle avoidance chance constraint second recurrent neural network use provide quick estimate future state uncertainty consider mpc finitetime horizon solution train uncertainty output various simultaneous localization mapping algorithm two robot communication range uncertainty update use distribute salman filter approach lastly deep learn agent employ serve highlevel path planner provide mpc target position move robot towards desire global goal complete method demonstrate ground aerial robot simultaneously code available httpsgithubcomalexssaber ,saber datadriven motion planner autonomously navigate heterogeneous robot 
10.1016/j.cie.2021.107603,ar,Ying K.C.,National Taipei University of Technology,Computers and Industrial Engineering,Journal,0,0,highlights algorithm planning collisionfree trajectory robot develop develop algorithm reduce path length short computational time approach outperform two threedimensional operational environment rapid technological economic development grow number company employ robot production service operation motion plan fundamental topic robotic receive wide attention due importance development industry intelligent manufacturing system study seek develop deep learningbased optimization algorithm planning collisionfree trajectory dualarm assembly robot complex operational environment give high dimensionality robotic motion pattern bidirectional rapidlyexplore random tree integrate long shortterm memory lstmbirrt method propose enhance effectiveness efficiency planning process numerical experiment demonstrate lstmbirrt algorithm outperform stateoftheart approach develop motion planning dualarm robot two threedimensional environment develop algorithm reduce path length robotic operation significantly short computational time lstmbirrt algorithm serve strong benchmark future development well application process autonomy across intelligent supply chain ,deep learningbased optimization motion planning dualarm assembly robot 
10.1016/j.ohx.2021.e00217,ar,Betancur-VÃ¡squez D.,Instituto TecnolÃ³gico Metropolitano,HardwareX,Journal,0,0,nowadays additive manufacture rapid prototyping assembly module represent market invade entire world especially develop country traditional manufacturing restrict robotic pertinent think modular construction essential due complexity geometry piece manufacture take account globalization information worldwide reproduction database facilitate access cad file reproduce d printing promote easy construction archive mechanical design robotic architecture become complex assembly multiple operating system sensoric mechanic electronic programming require navigation collaboration development operation even industrial manufacturing mean elaborate embed system use work mobile robotic architecture develop sensory system allow free movement navigation close loop inverse kinematic kind robot use navigation algorithm take trajectory collaborative closed environment close industrial environment obstacle normally immovable corridor move narrow addition mobile obstacle like human ,open source open hardware mobile robot develop applications education research 
10.1109/LRA.2021.3092685,ar,Honerkamp D.,UniversitÃ¤t Freiburg,IEEE Robotics and Automation Letters,Journal,0,0,mobile manipulation task remain one critical challenge widespread adoption autonomous robot service industrial scenario planning approach good generate feasible wholebody robot trajectory struggle dynamic environment well incorporation constraint give task environment hand dynamic motion model action space struggle generate kinematically feasible trajectory mobile manipulation action propose deep reinforcement learning approach learn feasible dynamic motion mobile base endeffector follow trajectory task space generate arbitrary system fulfill task hand modular formulation several benefit enable readily transform broad range endeffector motion mobile application allow use cinematic feasibility endeffector trajectory dense reward signal modular formulation allow generalize unseen endeffector motion test time demonstrate capability approach multiple mobile robot platform different cinematic ability different type wheel platform extensive simulate well realworld experiment ,learn cinematic feasibility mobile manipulation deep reinforcement learning 
10.1109/LRA.2021.3096758,ar,Riviere B.,California Institute of Technology,IEEE Robotics and Automation Letters,Journal,0,0,present selfimprove neural tree expansion note method multirobot online planning noncooperative environments robot attempt maximize cumulative reward interact selfinterested robot algorithm adapt centralize perfect information discreteaction space method alphazero decentralize partial information continuous action space set multirobot application method three interact component centralize perfectinformation expert monte carlo tree search act large computation resource provide expert demonstration ii decentralized partialinformation learner act small computation resource run realtime provide selfplay example iii policy amp value neural network train expert demonstration bias expert learner tree growth numerical experiment demonstrate neural tree expansion computational advantage find well solution act time resource result policy dynamically sophisticated demonstrate coordination robot play reachtargetavoid differential game significantly better stateoftheart controltheoretic baseline multirobot doubleintegrator system hardware experiment aerial swarm demonstrate computational advantage neural tree expansion enable online planning hz effective policy complex scenario ,neural tree expansion multirobot plan noncooperative environment 
10.1016/j.rcim.2021.102169,ar,Wang Y.Q.,Wuhan University of Technology,Robotics and Computer-Integrated Manufacturing,Journal,0,0,highlight novel optimize approach design improve gaussian mixture model mm gaussian mixture regression mr support learning demonstration lead enable robot gaussian noise strategy devise scatter demonstration order well support mm simulated annealingreinforcement learn base optimization algorithm develop refine gaussian cluster eliminate potential underoverfitte issue gmmgmr bspline base cuin algorithm integrate mr improve adaptability solution dynamic manufacturing task approach learn demonstration lead support human operator especially without much programming experience control collaborative robot robot intuitive convenient mean gaussian mixture model gaussian mixture regression mm mr useful tool implement lead approach however wellperforme gmmgmr require series demonstration without tremble jerk feature challenge achieve actual environment address issue paper present novel optimize approach improve gaussian cluster gmmgmr lead enable robot carry variety complex manufacturing task effectively research three distinguish innovative characteristic gaussian noise strategy design scatter demonstration tremble jerk feature well support optimization gmmgmr simulate annealingreinforcement learn sar base optimization algorithm develop refine number gaussian cluster eliminate potential underoverfitte issue gmmgmr bspline base cuin algorithm integrate mr improve adaptability reproduce solution dynamic manufacturing task verify approach case study pickandplace task different complexity conduct experimental result comparative analysis show develop approach exhibit good performance term computational efficiency solution quality adaptability ,optimized learning demonstration collaborative robot 
10.1016/j.rcim.2021.102167,ar,Pan Y.,Qingdao University,Robotics and Computer-Integrated Manufacturing,Journal,0,0,highlight effective cheap humanrobot interaction method use rgb imaging attitude teaching device propose humanrobot interaction method local operator complete trajectory planning include path plan orientation planning end effector robot remote robot effectively telear registration method make coordinate system virtual robot coincide physical robot propose augment reality ar base programming use demonstration method widely study however study arbase programming remote robot lack limitation humancomputer interaction paper propose arbase robot teleoperation system method use rgb imaging attitude teaching device send color depth image remote robot environment local side operator complete teleoperation robot local side first operator select key position motion path robot endpoint color image via mouse computer calculate d coordinate key point robot base coordinate system complete position teaching process robot attitude teaching process ar technology use superimpose virtual robot model onto color image robot teleoperation environment make virtual robot endpoint move along teach path operator use portable attitude teaching device design study control robot movement parameter attitude motion speed movement virtual robot position attitude teaching process robot movement trajectory generate make base coordinate system virtual model consistent physical robot propose online ar registration method require manually place ar registration marker propose arbase robot teleoperation system quickly easily complete robot teleoperation local side ,augment realitybase robot teleoperation system use rgb imaging attitude teaching device 
10.1016/j.rcim.2021.102130,ar,Maldonado-Ramirez A.,Centro de Investigacion y de Estudios Avanzados,Robotics and Computer-Integrated Manufacturing,Journal,0,0,highlight robot train use domain randomisation partial fullstate observation policy work reliably unexplored environment demonstrate robot agility short time motion prediction ms suitable fast robot adaptation method applicable control tool position orientation method applicable industrial robot external motion control enable manufacturing company constant need improve agility adequate combination speed responsiveness business agility cope fluctuate raw material cost essential today increasingly demand market agility robot key operation require ondemand control robot tool position orientation reduce eliminate extra programming effort visionbase perception use fullstate partialstate observation learn technique useful create truly adaptive industrial robot propose use deep reinforcement learning drl approach solve pathfollowe task use simplify virtual environment domain randomisation provide agent enough exploration observation variability training generate useful policy transfer industrial robot validate approach use kuky krw robot equip fronius gma weld machine path manually draw two workpiece robot able perceive learn follow weld experiment also find small processing time due motion prediction ms slow process result smooth robot operation novel approach implement onto different industrial robot carry different task require material deposition graphical abstract download download highre image kb download download fullsize image ,visual pathfollowe learn approach industrial robot use drl 
10.1177/0735633120988807,ar,Wu S.Y.,National Pingtung University,Journal of Educational Computing Research,Journal,1,0,currently many country actively cultivate student develop computational thinking ability many visual programming environment ves physical robot course integrate computational thinking learn elementary education stage study explore relationship programming learning environment include ve physical robot experience computational thinking ability highergrade elementary school student different gender result show learn ve physical robot help student improve computational thinking ability student learn better via physical robot addition among four dimension computational thinking ability student weak algorithm design term gender difference exist computational thinking ability analysis reveal female student well decomposition performance ve learn male student better algorithm design performance ,visual programming environment computational thinking performance fifth sixthgrade student 
10.3390/s21186305,ar,Zhao S.,Harbin Institute of Technology,Sensors,Journal,0,0,order meet assist requirement extravehicular activity eva astronaut move outside international space station iss perform onorbit task single astronaut paper propose astronaut robotic limbs system astrolimb extravehicular activity assistance system two robotic limb fix backpack astronaut limb compose several basic module unit identical structure function make modularize reconfigurable robotic limb work extra arm astronaut assist outside space station cabin paper robotic limb design developed reinforcement learning method introduce achieve autonomous motion planning capacity robot make robot intelligent enough assist astronaut unstructured environment meantime movement robot also plan make move smoothly structure scene iss extravehicular activity model simulation environment verify effectiveness propose method view fulltext ,modular robotic limb astronaut activity assistance 
10.3390/s21186243,ar,Gendreau Chakarov A.,San Jose State University,Sensors,Journal,1,0,article describe sensorbased physical computing system call data sensor hub dash enable student process analyze display datum stream collect use variety sensor system build around portable affordable bbc micro bit microcontroller expand gator bit student program use visual cloudbased programming environment intend novice student connect variety sensor measure temperature humidity carbon dioxide sound acceleration magnetism etc write program analyze visualize collect sensor data stream article also describe two instructional unit intend middle grade science class use sensorbase system inquiryoriente unit engage student design system collect data world around investigate scientific phenomena interest unit design help student develop ability meaningfully integrate compute engage placebase learning activity use tool closely approximate practice contemporary scientist well stem worker finally article articulate dash unit elicit different kind teacher practice use student draw modeling activity facilitate debugging practice develop placebase science practice view fulltext ,data sensor hub dash   physical computing system support middle school inquiry science instruction 
10.3390/educsci11090518,ar,Silva R.,Centro de InvestigaÃ§Ã£o DidÃ¡tica e Tecnologia na FormaÃ§Ã£o de Formadores (CIDTFF);Instituto Politcnico de Coimbra;University of TrÃ¡s-os-Montes and Alto Douro,Education Sciences,Journal,1,0,grow presence technology daily live elementary school student recent exponential rise due constraint remote teaching covid pandemic important understand education system contribute help student develop require skill technological career without neglect obligation create condition allow acquire transversal skill enable exercise full citizenship integration educational robotic block programming activity collaborative learning environment promote development computational thinking ict skill well critical thinking social skill problem solve paper present theoretical proposal didactic sequence introduction educational robotic programming scratch jr compose three learning scenario design elementary school teach main goal create condition favour development computational thinking collaborative learning environment increase complexity degree difficulty task root common problem create algorithm program robotsprite reach predetermine position view fulltext ,foster computational thinking skill didactic proposal elementary school grade 
10.1007/s10846-021-01458-3,ar,Kasaei S.H.,Rijksuniversiteit Groningen,Journal of Intelligent and Robotic Systems: Theory and Applications,Journal,0,0,service robot appear daily life development service robot combine multiple field research object perception object manipulation stateoftheart continue improve make proper couple object perception manipulation couple necessary service robot perform various task reasonable amount time also continually adapt new environment safely interact nonexpert human user nowadays robot able recognize various object quickly plan collisionfree trajectory grasp target object predefine setting besides case reliance large amount training datum therefore knowledge robot fix training phase change environment require complicate timeconsume expensive robot reprogramme human expert therefore approach still rigid reallife application unstructured environment significant portion environment unknown can not directly sense control environment matter extensive training datum use batch learning robot always face new object therefore apart batch learning robot able continually learn new object category grasp affordance train example onsite moreover apart robot selflearne nonexpert user could interactively guide process experience acquisition teach new concept correct insufficient erroneous concept way robot constantly learn help human everyday task gain experience without need reprogramme paper review set previously publish work discuss advance service robot object perception complex object manipulation would light current challenge bottleneck ,state lifelong learning service robot   current bottleneck object perception manipulation 
10.1016/j.compag.2021.106350,ar,Lin G.,Zhongkai University of Agriculture and Engineering,Computers and Electronics in Agriculture,Journal,0,0,highlight image process pipeline introduce locate guava fruit obstacle recurrent deep reinforcement learning algorithm propose predict collisionfree path robot train simulation environment transfer real world directly robot need ms plan collisionfree path success rate unstructure orchard environment pick target fruit without collide neighboring branch significant challenge guavaharvesting robot paper introduce fast robust collisionfree pathplanne method base deep reinforcement learn recurrent neural network first adopt remember exploit past state observe robot deep deterministic policy gradient algorithm ddpg predict collisionfree path state simulation environment develop parameter randomized training phase enable recurrent ddpg generalize realworld scenario also introduce image processing method use deep neural network detect obstacle use many threedimensional line segment approximate obstacle simulation show recurrent ddpg need ms plan collisionfree path success rate field test show recurrent ddpg increase grasp detachment harvest success rate respectively compare case collisionfree pathplanne algorithm implement recurrent ddpg strike strong balance efficiency robustness may suitable fruit ,collisionfree path planning guavaharveste robot base recurrent deep reinforcement learning 
10.1016/j.engappai.2021.104382,ar,Castellini A.,UniversitÃ  degli Studi di Verona,Engineering Applications of Artificial Intelligence,Journal,0,0,autonomous mobile robot employ industrial application often operate complex uncertain environment paper propose approach base extension partially observable monte carlo plan pomcp robot velocity regulation industriallike environment characterize uncertain motion difficulty velocity select pomcp use standard engine controller deal path planning twolayer approach allow pomcp exploit prior knowledge relationship task similarity improve performance term time spend traverse path obstacle also propose three measure support humanunderstanding strategy use pomcp improve performance overall architecture test turtlebot two environment rectangular path realistic production line research lab test perform c simulator confirm capability propose approach profitable use prior knowledge achieve performance improvement depend complexity path experiment unity simulator show propose twolayer approach outperform also singlelayer approach base engine controller ie without pomcp layer case performance improvement compare stateoftheart deep reinforcement learning engine controller compare standard ros engine controller finally experiment realworld testing arena confirm possibility run approach real robot ,partially observable monte carlo planning state variable constraint mobile robot navigation 
10.1016/j.compchemeng.2021.107371,ar,Franzoi R.E.,Universidade de SÃ£o Paulo,Computers and Chemical Engineering,Journal,0,0,highlight surrogate model building framework reaction system surrogate model accurately represent complex formulation adaptive sample algorithm iteratively explore solution space incorporate idea adaptive sample trust region method successive linear programming approach highly accurate surrogate successfully embed optimization problem many industrial engineering problem involve complex formulation assist simulation tool although tool provide highly accurate solution may suitable large scale problem optimization application look alternative complex formulation often lead convergence issue time consume solution use surrogate modeling reaction system address herein propose novel adaptive sampling algorithm iteratively explore solution space incorporate idea adaptive sample trust region method successive linear programming approach surrogate iteratively embed optimization problem check feasibility collect insight follow adaptive sampling iteration methodology apply reaction system network surrogate build predict reactor output adaptive sampling algorithm build highly accurate surrogate embed reaction system optimization lead near optimal solution ,adaptive sampling surrogate model building framework optimization reaction system 
10.1016/j.ijcci.2021.100277,ar,Roumen G.J.,UmeÃ¥ Universitet,International Journal of Child-Computer Interaction,Journal,1,0,microcontroller like arduino increasingly use classroom setting teach skill attitude knowledge around technology education around tool often set group contexts collaboration typically consider important part learning process however much software tool currently available still design around laptop programming paradigm tend restrict collaboration rather encourage shift role share experience paper explore design tool invite collaborative interaction particular mobile software tool heavy usage video interactive resource could allow collaborative sketching understanding base contextual inquiry educator observation engagement student classroom setting workshop arduino education paper sketch vision software tool use learn physical computing redesign well work within context group work observation group student aged year old ,envision arduino action collaborative tool physical compute educational setting 
10.1002/cae.22353,ar,JovanoviÄ N.,University of Pristina - Kosovska Mitrovica,Computer Applications in Engineering Education,Journal,0,0,paper describe educational software visualization finite automata simulation system develop java programming language main purpose learn process improvement use software finite automata define graphical editor form state diagram define transition function use transition table upon define automaton possible run visual simulation automaton operation arbitrary input string whereby textual description automaton simulation also obtain furthermore system allow conversion regular expression deterministic finite automata nondeterministic finite automata simulation thompson construction algorithm implement transformation regular expression correspond nfa monitor stepbystep process quantitative analysis evaluation effectiveness simulator base survey undergraduate student two university majority student find tool useful mean well understanding master finite automata concept ,teach concept relate finite automata use comvis 
10.1177/0278364920940781,ar,Chiang H.T.L.,The University of New Mexico;Google LLC,International Journal of Robotics Research,Journal,0,0,despite decade research efficient sweep volume computation robotic compute exact sweep volume intractable approximate sweep volume algorithm computationally prohibitive application motion task planning work employ deep neural network inn fast sweep volume estimation since sweep volume property robot kinematic don train offline supervised manner deploy environment train don fast online sweep volume geometry size inference result show inn accurately rapidly estimate sweep volume cause rotational translational prismatic joint motion samplingbase planner use learn distance five time efficient identify path small sweep volume simulate physical robot result also show sweep volume geometry estimation don accurate time faster octreebase sweep volume algorithm ,fast deep sweep volume estimator 
10.1016/j.neucom.2021.03.117,ar,Fang Y.,Sichuan University,Neurocomputing,Journal,0,0,highlight new malicious powershell script detection method base hybrid feature new dataset collect open source repositorie malicious powershell script detection new discovery gap malicious script benign script different level experiment show detection model base hybrid feature perform well complex datum set present network attack rampant internet world attack method hacker change steadily powershell programming language base command line andnet framework powerful function good compatibility therefore hacker often use powershell malicious script attack victim apt attack malicious powershell script execute hacker control victim computer leave backdoor computer paper detection model malicious powershell script base hybrid feature propose analyze difference malicious benign sample text character function token node abstract syntax tree firstly script powershell embed fasttext textual feature token feature node features powershell code extract abstract syntax tree add finally hybrid feature script classify random forest classifier experiment malicious script insert benign script weaken feature malicious sample level abstract syntax tree node token make script complex even complex datum set propose model base hybrid feature still achieve accuracy fivefold crossvalidation moreover accuracy propose model original script mean propose model ability classify complex script graphical abstract download download highre image kb download download fullsize image ,effective method detect malicious powershell script base hybrid featuressupsup 
10.1016/j.aei.2021.101360,ar,Liu Q.,Wuhan University of Technology,Advanced Engineering Informatics,Journal,0,0,highlight method safe interaction industrial humanrobot collaboration propose specific reward function intrinsic reward extrinsic reward design safety task consider simultaneously contribute safe humanrobot collaboration reward shape aim humanrobot collaboration manufacturing operator safety primary issue manufacture operation paper present deep reinforcement learning approach realize realtime collisionfree motion plan industrial robot humanrobot collaboration firstly safe humanrobot collaboration manufacturing problem formulate markov decision process mathematical expression reward function design problem give goal robot autonomously learn policy reduce accumulate risk assure task completion time humanrobot collaboration transform optimization object reward function guide robot learn expect behaviour reward function optimize approach base deterministic policy gradient propose learn parameterize intrinsic reward function reward function agent learn policy sum intrinsic reward function extrinsic reward function deep reinforcement learning algorithm intrinsic rewarddeep deterministic policy gradient irddpg combination ddpg algorithm reward function optimize approach propose learn expect collision avoidance policy finally propose algorithm test simulation environment result show industrial robot learn expect policy achieve safety assurance industrial humanrobot collaboration without miss original target moreover reward function optimize approach help make design reward function improve policy performance ,deep reinforcement learningbase safe interaction industrial humanrobot collaboration use intrinsic reward function 
10.1007/s00170-021-07265-2,ar,Liu Z.,Wuhan University of Technology;The Royal Institute of Technology (KTH),International Journal of Advanced Manufacturing Technology,Journal,0,0,humanrobot collaboration multidisciplinary research topic still pursue robot enhance intelligence humancompatible fit dynamic stochastic characteristic human however uncertainty bring human partner challenge taskplanne decisionmake robot aim industrial task like collaborative assembly dynamic temporal dimension stochasticity order procedure need consider work bring new perspective solution base reinforcement learning problem regard training agent towards task dynamic stochastic environment concretely adapt training approach base deep q learning method propose method regard robot human agent interactive training environment deep reinforcement learning consideration tasklevel industrial humanrobot collaboration training logic agentenvironment interaction propose humanrobot collaborative assembly task case study illustrate method could drive robot represent one agent collaborate human partner even human perform randomly task procedure ,tasklevel decisionmake dynamic stochastic humanrobot collaboration base dual agent deep reinforcement learning 
10.1016/j.compedu.2021.104222,ar,Relkin E.,Tufts University,Computers and Education,Journal,1,0,highlight examine impact calkibo code curriculum child computational thinking ct unplugged ct assessment techcheck use compare cover noncode control ct improve significantly cover age compare agematche control ct improvement week code equate month normal development algorithms modularity representation probe show improvement child code longitudinal study examine change computational thinking ct skill first second grade student expose developmentally appropriate code curriculum code another language cal curriculum span seven week use kino robot engage student learn integrate program literacy concept compare child receive cal n control group n participate typical classroom activity without code local techcheck validate unplugged ct assessment suitable young child regardless code experience use measure ct course study child receive calkibo improve techcheck change p whereas local group change significantly change p accounting demographic factor baseline performance classroom teacher effect cal exposure significant predictor posttest ct score p improvement ct measured techcheck seven week calkibo curriculum consistent approximately six month development without code instruction secondary analysis stratify grade reveal decisive evidence cal exposure improve score first grade anecdotal evidence second grade score improve ct domain show improvement child receive calkibo include algorithms modularity representation young child learn code improve solve unplugged problem explicitly teach code curriculum provide evidence developmentally appropriate curriculum teach young child code accelerate acquisition ct skill ,learn code acquisition computational think young child 
10.1007/s12369-020-00697-y,ar,Avioz-Sarig O.,Ben-Gurion University of the Negev,International Journal of Social Robotics,Journal,0,0,physical exercise many physical psychological social health benefit lead improve life quality paper present robotic system develop personal coach old adult aim motivate old adult participate physical activity robot instruct participant demonstrate exercise provide realtime corrective positive feedback accord participant performance monitor rgb camera two robotic system base two different humanoid robot nao toylike poppy mechanicallike develop implement use python programming language experimental study old adult conduct determine preferable mode timing feedback provide user accommodate user preference motivate user improve interaction system additionally user preference regard two different humanoid robot use explore result reveal system motivate old adult engage physical exercise type timing feedback influence engagement old adult also perceive system useful easy use positive attitude towards system note intention use user prefer mechanical look robot poppy toylike robot nao ,robotic system physical training old adult 
10.1109/JSEN.2020.3038143,ar,Rosero-Montalvo P.D.,Universidad TÃ©cnica del Norte;Universidad de Salamanca,IEEE Sensors Journal,Journal,0,0,car driver influence alcohol one common cause road traffic accident tackle issue emerge suitable alternative use intelligent system traditionally base either sensor network artificial vision aim prevent start car drunk status car driver detect vein paper introduce system whose main objective identify person alcohol blood supervise classification sensorgenerate computervisionbase datum drunkstatus criterion consider namely concentration alcohol car environment facial temperature driver pupil width specifically data acquisition purpose propose system incorporate gas sensor temperature sensor digital camera acquire datum analyze twostage machine learning system consist feature selection supervise classification algorithms acquisition analysis stage perform embed system therefore procedure algorithm design work lowcomputational resource remarkable outcome due mainly incorporation feature selection relevance analysis stage propose approach reach classification performance ensure adequate operation condition embed system ,hybrid embeddedsystemsbase approach indriver drunk status detection use image processing sensor network 
