doi,subtype,creator,affilname,publicationName,aggregationType,include?,proc_pubmed_id,proc_abstract,proc_title,text_to_proc
10.1109/ARSO.2012.6213395,cp,Kim J.,Korea Advanced Institute of Science &amp; Technology,"Proceedings of IEEE Workshop on Advanced Robotics and its Social Impacts, ARSO",Conference Proceeding,,0,educationalentertain robot usual design perform various gestur motion nonverb communic interact human paper propos robot motion program methodolog appli threelevel robot motion hierarch structur gestur variat method easili appli emot attribut joy normal sad robot gestur experi evalu test conduct graphic robot motion simul real robot name engkey develop carri sever task interact english educ elementari school interact game elder peopl,gestur motion program appli robot motion hierarchi structur educationalentertain robot engkey,"Kim J. gestur motion program appli robot motion hierarchi structur educationalentertain robot engkey educationalentertain robot usual design perform various gestur motion nonverb communic interact human paper propos robot motion program methodolog appli threelevel robot motion hierarch structur gestur variat method easili appli emot attribut joy normal sad robot gestur experi evalu test conduct graphic robot motion simul real robot name engkey develop carri sever task interact english educ elementari school interact game elder peopl cp Korea Advanced Institute of Science &amp; Technology Proceedings of IEEE Workshop on Advanced Robotics and its Social Impacts, ARSO Conference Proceeding 0"
10.1145/2157689.2157765,cp,Martin T.,University of Notre Dame,HRI'12 - Proceedings of the 7th Annual ACM/IEEE International Conference on Human-Robot Interaction,Conference Proceeding,,0,current medic educ clinic student learn interact real patient via simul patient inexpress teleoper robot mannequin obtain five simul use robot explor verbal communic clinic student robot patient specif student sought approv perform hapticact found sampl student clinician frequent act without seek approv provid inform robot patient hope studi order identifi either current train clinic student communic ineffect robot patient nonhumanlik inexpress engend appropri communic,ask inform act communic robot patient haptic action,Martin T. ask inform act communic robot patient haptic action current medic educ clinic student learn interact real patient via simul patient inexpress teleoper robot mannequin obtain five simul use robot explor verbal communic clinic student robot patient specif student sought approv perform hapticact found sampl student clinician frequent act without seek approv provid inform robot patient hope studi order identifi either current train clinic student communic ineffect robot patient nonhumanlik inexpress engend appropri communic cp University of Notre Dame HRI'12 - Proceedings of the 7th Annual ACM/IEEE International Conference on Human-Robot Interaction Conference Proceeding 0
10.1145/2157136.2157151,cp,Braught G.,"Dickinson College, Pittsburgh",SIGCSE'12 - Proceedings of the 43rd ACM Technical Symposium on Computer Science Education,Conference Proceeding,,0,life free opensourc java librari support undergradu educ research involv robot artifici intellig machin learn comput vision design life address mani concern rais experi report cs educ literatur includ shorten codetestdebug cycl readi access robot sensor inform close integr robot simul system full support current provid follow robot finch hemisson khepera jr soni abo khepera khepera pioneer develop easili extens packag support classroom research applic use neural network genet algorithm reinforc learn comput vision,life java librari multiplatform robot ai vision undergradu cs research,"Braught G. life java librari multiplatform robot ai vision undergradu cs research life free opensourc java librari support undergradu educ research involv robot artifici intellig machin learn comput vision design life address mani concern rais experi report cs educ literatur includ shorten codetestdebug cycl readi access robot sensor inform close integr robot simul system full support current provid follow robot finch hemisson khepera jr soni abo khepera khepera pioneer develop easili extens packag support classroom research applic use neural network genet algorithm reinforc learn comput vision cp Dickinson College, Pittsburgh SIGCSE'12 - Proceedings of the 43rd ACM Technical Symposium on Computer Science Education Conference Proceeding 0"
10.1109/ICAR.2011.6088586,cp,Dos Santos J.,Instituto Tecnologico de Aeronautica,"IEEE 15th International Conference on Advanced Robotics: New Boundaries for Robotics, ICAR 2011",Conference Proceeding,,0,articl present solut problem gait synthesi threeleg robot three actuat leg word shown coordin robot leg actuat order maxim robot walk speed posit time leg actuat describ period function found use reinforc learn techniqu call learn automata matlabsimulink simmechan toolbox use simul possibl solut problem simul robot respons evalu end trial reinforc learn algorithm converg solut appli real robot built use bioloid comprehens kit educ robot kit manufactur robot respons real robot evalu compar simul robot respons shown propos solut generat quit satisfactori gait real robot,gait synthesi threeleg robot use learn automata,"Dos Santos J. gait synthesi threeleg robot use learn automata articl present solut problem gait synthesi threeleg robot three actuat leg word shown coordin robot leg actuat order maxim robot walk speed posit time leg actuat describ period function found use reinforc learn techniqu call learn automata matlabsimulink simmechan toolbox use simul possibl solut problem simul robot respons evalu end trial reinforc learn algorithm converg solut appli real robot built use bioloid comprehens kit educ robot kit manufactur robot respons real robot evalu compar simul robot respons shown propos solut generat quit satisfactori gait real robot cp Instituto Tecnologico de Aeronautica IEEE 15th International Conference on Advanced Robotics: New Boundaries for Robotics, ICAR 2011 Conference Proceeding 0"
10.4018/978-1-60960-797-5.ch007,ch,Hill G.,University of Northampton,Software Industry-Oriented Education Practices and Curriculum Development: Experiences and Lessons,Book,,0,import link problemsolv robot activ program assign whilst maintain visual natur problem discuss togeth comparison work similar work report author relat teach program use robot william request access librarian read chapter full text,problem first,Hill G. problem first import link problemsolv robot activ program assign whilst maintain visual natur problem discuss togeth comparison work similar work report author relat teach program use robot william request access librarian read chapter full text ch University of Northampton Software Industry-Oriented Education Practices and Curriculum Development: Experiences and Lessons Book 0
10.1109/ICRA.2011.5980533,cp,Tira-Thompson E.,The Robotics Institute,Proceedings - IEEE International Conference on Robotics and Automation,Conference Proceeding,,0,tekkotsu grown special framework develop soni abo general purpos robot develop environ support varieti hardwar algorithm autonom oper virtual simul associ curriculum undergradu educ paper describ implement featur provid exampl use research educ draw comparison popular opensourc robot framework,tekkotsu robot develop environ,Tira-Thompson E. tekkotsu robot develop environ tekkotsu grown special framework develop soni abo general purpos robot develop environ support varieti hardwar algorithm autonom oper virtual simul associ curriculum undergradu educ paper describ implement featur provid exampl use research educ draw comparison popular opensourc robot framework cp The Robotics Institute Proceedings - IEEE International Conference on Robotics and Automation Conference Proceeding 0
10.1115/DETC2011-47621,cp,Jung T.,Rheinisch-WestfÃ¤lische Technische Hochschule Aachen,Proceedings of the ASME Design Engineering Technical Conference,Conference Proceeding,,0,area research develop use virtual realiti technolog quick realiz new applic low cost reus exist function high import area mobil robot physic base simul compon promis optim reusabl physic law alway stay depend applic henc long applic tri emul realiti physic base simul softwar reusabl unfortun depend kind applic differ simul model differ physic domain need particl model fluid soil finiteel nonrigid bodi multibodi system on howev applic develop institut manmachin interact rth aachen univers multibodi dynam compon taken central role process applic develop fulli integr within modern simul visual tool enhanc general tool contact graph analysi support fast develop robust applic suitabl daili use paper discuss benefit multibodi system platform versatil applic develop take follow three applic exampl first exampl develop forest machin simul usag educ train machin oper exist pure kinemat realiz phenomenolog implement wide equival rang function allow direct comparison program effort second exampl develop algorithm space robot motion plan exampl demonstr easi effect innov robot simul applic realiz use common dynam base simul framework third exampl final describ develop virtual test leg lunar explor robot virtual test exampl handl detail concept topdowndevelop simul model refin simul footsoilcontact situat use forc exchang interfac refin actuat dynam simul use energi exchang interfac serv exampl,fast vr applic develop base versatil rigid multibodi dynam simul,Jung T. fast vr applic develop base versatil rigid multibodi dynam simul area research develop use virtual realiti technolog quick realiz new applic low cost reus exist function high import area mobil robot physic base simul compon promis optim reusabl physic law alway stay depend applic henc long applic tri emul realiti physic base simul softwar reusabl unfortun depend kind applic differ simul model differ physic domain need particl model fluid soil finiteel nonrigid bodi multibodi system on howev applic develop institut manmachin interact rth aachen univers multibodi dynam compon taken central role process applic develop fulli integr within modern simul visual tool enhanc general tool contact graph analysi support fast develop robust applic suitabl daili use paper discuss benefit multibodi system platform versatil applic develop take follow three applic exampl first exampl develop forest machin simul usag educ train machin oper exist pure kinemat realiz phenomenolog implement wide equival rang function allow direct comparison program effort second exampl develop algorithm space robot motion plan exampl demonstr easi effect innov robot simul applic realiz use common dynam base simul framework third exampl final describ develop virtual test leg lunar explor robot virtual test exampl handl detail concept topdowndevelop simul model refin simul footsoilcontact situat use forc exchang interfac refin actuat dynam simul use energi exchang interfac serv exampl cp Rheinisch-WestfÃ¤lische Technische Hochschule Aachen Proceedings of the ASME Design Engineering Technical Conference Conference Proceeding 0
10.1109/VECIMS.2011.6053845,cp,GarcÃ­a A.P.,Universidade da CoruÃ±a,"VECIMS 2011 - 2011 IEEE International Conference on Virtual Environments, Human-Computer Interfaces and Measurement Systems, Proceedings",Conference Proceeding,,0,work present oper setup carri experi robot use mixedr approach object setup twofold one hand aim use educ tool teach robot tool help develop studi embodi evolut design repres intermedi system real simul scenario work real robot make easier simpler configur modif rest element experi present oper setup consist main video projector repres virtual element project arena experi zenith camera captur state real element move arena comput monitor control scenario result real virtual element interact arena state updat base world rule experi state action element scheme implement main comput control structur environ base one propos previous work definit scenario simul environ name waspb design studi simul coevolut process multiag system apart advantag provid robot research larg test period time requir setup use get student engin degre use deal robot associ field artifici vision evolutionari robot communic protocol etc simpl quick cheap way otherwis feasibl take account academ constraint time resourc,mix realiti educ environ robot,"GarcÃ­a A.P. mix realiti educ environ robot work present oper setup carri experi robot use mixedr approach object setup twofold one hand aim use educ tool teach robot tool help develop studi embodi evolut design repres intermedi system real simul scenario work real robot make easier simpler configur modif rest element experi present oper setup consist main video projector repres virtual element project arena experi zenith camera captur state real element move arena comput monitor control scenario result real virtual element interact arena state updat base world rule experi state action element scheme implement main comput control structur environ base one propos previous work definit scenario simul environ name waspb design studi simul coevolut process multiag system apart advantag provid robot research larg test period time requir setup use get student engin degre use deal robot associ field artifici vision evolutionari robot communic protocol etc simpl quick cheap way otherwis feasibl take account academ constraint time resourc cp Universidade da CoruÃ±a VECIMS 2011 - 2011 IEEE International Conference on Virtual Environments, Human-Computer Interfaces and Measurement Systems, Proceedings Conference Proceeding 0"
10.1109/IJCNN.2011.6033501,cp,Di Nuovo A.,University of Plymouth,Proceedings of the International Joint Conference on Neural Networks,Conference Proceeding,,0,understand process behind human abil creat mental imag event experi still crucial issu psychologist mental imageri may consid multimod biolog simul activ similar sensori motor modal activ interact environ real time neuropsycholog studi show neural mechan under realtim visual percept mental visual task mental recal nevertheless neural mechan involv activ elabor mental imag might differ involv passiv elabor enhanc activ creativ imageri aim psycholog educ process although empir effort need order understand mechan role activ mental imageri human cognit work present result ongo investig mental imageri use cognit robot focus capabl estim propriocept visual inform posit soccer field robot acquir goal result simul cub platform given show comput model abl effici estim robot posit final object work replic cognit robot model mental imageri use train phase athlet allow imaginari practic score goal,neural network model spatial mental imageri investig studi humanoid robot platform cub,Di Nuovo A. neural network model spatial mental imageri investig studi humanoid robot platform cub understand process behind human abil creat mental imag event experi still crucial issu psychologist mental imageri may consid multimod biolog simul activ similar sensori motor modal activ interact environ real time neuropsycholog studi show neural mechan under realtim visual percept mental visual task mental recal nevertheless neural mechan involv activ elabor mental imag might differ involv passiv elabor enhanc activ creativ imageri aim psycholog educ process although empir effort need order understand mechan role activ mental imageri human cognit work present result ongo investig mental imageri use cognit robot focus capabl estim propriocept visual inform posit soccer field robot acquir goal result simul cub platform given show comput model abl effici estim robot posit final object work replic cognit robot model mental imageri use train phase athlet allow imaginari practic score goal cp University of Plymouth Proceedings of the International Joint Conference on Neural Networks Conference Proceeding 0
10.1061/(ASCE)AS.1943-5525.0000128,ar,Noor A.,Old Dominion University,Journal of Aerospace Engineering,Journal,,0,transform chang horizon aerospac engin educ learn general chang attribut part develop number aerospac learn leadingedg technolog synergist combin converg relat technolog includ ubiquit cloud petascaleexascal comput ultrahighbandwidth network pervas wireless communic intellig autonom robot artifici general intellig power game engin facil network immers virtual environ virtual world augment enhanc realiti novel humantechnolog interfac paper describ frontier challeng futur aerospac system driver transform chang aerospac engin educ need holist perspect comprehens approach aerospac educ research train acceler workforc develop outlin start point accomplish task develop intellig adapt cyberphys ecosystem aerospac workforc continu expand major compon ecosystem includ integr knowledg discoveri exploit facil novel agentsupport visual simul cognit learn understand abil immers threedimension d virtual world facil intellig multimod humanlik interfac smart mobil wireless devic ecosystem provid time engag personalizedcollabor tailor visual learn stimul creativ innov prepar learner work futur global virtual collabor enterpris becom leader world grow complex,intellig adapt cyberphys ecosystem aerospac engin educ train acceler workforc develop,Noor A. intellig adapt cyberphys ecosystem aerospac engin educ train acceler workforc develop transform chang horizon aerospac engin educ learn general chang attribut part develop number aerospac learn leadingedg technolog synergist combin converg relat technolog includ ubiquit cloud petascaleexascal comput ultrahighbandwidth network pervas wireless communic intellig autonom robot artifici general intellig power game engin facil network immers virtual environ virtual world augment enhanc realiti novel humantechnolog interfac paper describ frontier challeng futur aerospac system driver transform chang aerospac engin educ need holist perspect comprehens approach aerospac educ research train acceler workforc develop outlin start point accomplish task develop intellig adapt cyberphys ecosystem aerospac workforc continu expand major compon ecosystem includ integr knowledg discoveri exploit facil novel agentsupport visual simul cognit learn understand abil immers threedimension d virtual world facil intellig multimod humanlik interfac smart mobil wireless devic ecosystem provid time engag personalizedcollabor tailor visual learn stimul creativ innov prepar learner work futur global virtual collabor enterpris becom leader world grow complex ar Old Dominion University Journal of Aerospace Engineering Journal 0
10.1142/S1469026811003148,ar,Hammad A.,Benha University;University of Guelph,International Journal of Computational Intelligence and Applications,Journal,,0,paper novel virtual instrument base system realtim collisionfre path plan track control mobil robot propos develop virtual instrument comput simpl effici comparison approach act new softcomput platform implement biologicallyinspir neural network neural network topolog arrang local later connect among neuron dynam neuron describ shunt equat excitatori inhibitori connect neural network requir offlin train onlin learn capabl plan comfort trajectori target without suffer neither close far problem labview chosen softwar platform build propos virtual instrument system one import industri platform take initi develop first neurodynam applic labview develop virtual instrument could easili use educ research tool studi various robot path plan track situat could easili understood analyz step step effect effici develop virtual instrument demonstr simul comparison studi,virtual instrument base system realtim path plan mobil robot use bioinspir neural network,Hammad A. virtual instrument base system realtim path plan mobil robot use bioinspir neural network paper novel virtual instrument base system realtim collisionfre path plan track control mobil robot propos develop virtual instrument comput simpl effici comparison approach act new softcomput platform implement biologicallyinspir neural network neural network topolog arrang local later connect among neuron dynam neuron describ shunt equat excitatori inhibitori connect neural network requir offlin train onlin learn capabl plan comfort trajectori target without suffer neither close far problem labview chosen softwar platform build propos virtual instrument system one import industri platform take initi develop first neurodynam applic labview develop virtual instrument could easili use educ research tool studi various robot path plan track situat could easili understood analyz step step effect effici develop virtual instrument demonstr simul comparison studi ar Benha University;University of Guelph International Journal of Computational Intelligence and Applications Journal 0
10.1007/978-3-642-21338-0_11,cp,Chil R.,Universidad Politecnica de Cartagena,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),Book Series,,0,new european higher educ area encourag student centr learn put focus learner need rather centr around teacher input paper present initi revolv around use real robot robot simul two main object make learn program languag appeal undergradu student platform still use postgradu master cours interfac simul real robot program ada also use current research develop project,use robot motiv tool ada interfac pioneer robot,Chil R. use robot motiv tool ada interfac pioneer robot new european higher educ area encourag student centr learn put focus learner need rather centr around teacher input paper present initi revolv around use real robot robot simul two main object make learn program languag appeal undergradu student platform still use postgradu master cours interfac simul real robot program ada also use current research develop project cp Universidad Politecnica de Cartagena Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics) Book Series 0
10.1007/978-3-642-21975-7_7,cp,Caccavelli J.,Universidad de Buenos Aires,Communications in Computer and Information Science,Book Series,,0,educ robot use robot tool teach varieti subject specif robot undergradu curricula achiev goal vital adequ interfac allow inexperienc student interact robot easi manner paper present current develop erbpi easi robot behaviour program interfac new applic doe nt requir previous program experi control robot accomplish propos abandon imper program paradigm take behaviourbas approach thus new applic base connectionist paradigm accomplish behaviour establish configur connect sensor actuat moreov differ defin behaviour connect use subsumpt architectur new applic design work differ robot simul simpl ad new one learn experi high school student allow us test effect,new program interfac educ robot,Caccavelli J. new program interfac educ robot educ robot use robot tool teach varieti subject specif robot undergradu curricula achiev goal vital adequ interfac allow inexperienc student interact robot easi manner paper present current develop erbpi easi robot behaviour program interfac new applic doe nt requir previous program experi control robot accomplish propos abandon imper program paradigm take behaviourbas approach thus new applic base connectionist paradigm accomplish behaviour establish configur connect sensor actuat moreov differ defin behaviour connect use subsumpt architectur new applic design work differ robot simul simpl ad new one learn experi high school student allow us test effect cp Universidad de Buenos Aires Communications in Computer and Information Science Book Series 0
10.1007/s11665-011-9858-7,cp,Stirling L.,Harvard University,Journal of Materials Engineering and Performance,Journal,,0,current treatment gait patholog associ neuromuscular disord may employ passiv rigid brace provid certain benefit also becaus muscl atrophi studi examin niei shape memori alloy sma wire anneal spring develop activ soft orthot aso knee activ control sma spring may provid variabl assist depend factor gait cycl spring activ ongo muscl activ level need wearer unlik passiv brace activ orthot may provid individu control assist muscl may use appropri possibl lead reeduc neuromotor system eventu independ orthot system prototyp test suspend robot leg simul swing phase typic gait total deflect generat orthot depend knee angl total number actuat trigger max deflect sma wire high energi densiti requir signific amount power furthermor load sma spring respons time much longer natur frequenc averag gait power condit test sma wire appropri correct gait patholog current implement abil soft actuat materi could appropri slower timescal applic,applic shape memori alloy wire activ soft orthot,Stirling L. applic shape memori alloy wire activ soft orthot current treatment gait patholog associ neuromuscular disord may employ passiv rigid brace provid certain benefit also becaus muscl atrophi studi examin niei shape memori alloy sma wire anneal spring develop activ soft orthot aso knee activ control sma spring may provid variabl assist depend factor gait cycl spring activ ongo muscl activ level need wearer unlik passiv brace activ orthot may provid individu control assist muscl may use appropri possibl lead reeduc neuromotor system eventu independ orthot system prototyp test suspend robot leg simul swing phase typic gait total deflect generat orthot depend knee angl total number actuat trigger max deflect sma wire high energi densiti requir signific amount power furthermor load sma spring respons time much longer natur frequenc averag gait power condit test sma wire appropri correct gait patholog current implement abil soft actuat materi could appropri slower timescal applic cp Harvard University Journal of Materials Engineering and Performance Journal 0
10.1109/MAES.2011.5958758,ar,Saenz-Otero A.,Massachusetts Institute of Technology,IEEE Aerospace and Electronic Systems Magazine,Journal,,0,design intern space station nation laboratori enhanc abil use facil educ object mit space system laboratori aurora flight scienc start zero robot program enabl high school student particip direct scienc conduct aboard iss program base success histori first robot competit open develop sphere softwar algorithm high school student team develop ide simul visual engin purpos event took place septemb decemb event consid pilot first time mit sphere team support nationwid event pilot includ applic process school state select team particip simul competit octob consist full roundrobin novemb team split three group compet doubleelimin round use mit ground satellit top team two round particip iss final decemb success event involv student provid promis futur program,zero robot sphere challeng,Saenz-Otero A. zero robot sphere challeng design intern space station nation laboratori enhanc abil use facil educ object mit space system laboratori aurora flight scienc start zero robot program enabl high school student particip direct scienc conduct aboard iss program base success histori first robot competit open develop sphere softwar algorithm high school student team develop ide simul visual engin purpos event took place septemb decemb event consid pilot first time mit sphere team support nationwid event pilot includ applic process school state select team particip simul competit octob consist full roundrobin novemb team split three group compet doubleelimin round use mit ground satellit top team two round particip iss final decemb success event involv student provid promis futur program ar Massachusetts Institute of Technology IEEE Aerospace and Electronic Systems Magazine Journal 0
10.1016/j.robot.2011.02.002,ar,Jara C.A.,Universitat d'Alacant,Robotics and Autonomous Systems,Journal,,0,paper present interact java softwar platform enabl user easili creat advanc robot applic togeth comput vision process novel tool compos two layer easi java simul es opensourc tool provid support creat applic full dd interact graphic interfac ejsrl highlevel java librari specif design es provid complet function framework model simul arbitrari seriallink manipul comput vision algorithm remot oper combin compon set softwar architectur contain high number function platform develop complex simul robot comput vision field addit paper show success applic virtual remot laboratori webbas resourc enhanc access experiment setup educ research research highlight present interact tool base java advanc industri robot simul comput vision remot oper show success applic softwar tool virtual remot laboratori webbas resourc enhanc access experiment setup educ research approach present enabl user easili quick creat advanc java applic add novel featur found toolbox avail today describ sever highlevel applic combin robot comput vision function order valid tool capabl,ejsejsrl interact tool industri robot simul comput vision remot oper,Jara C.A. ejsejsrl interact tool industri robot simul comput vision remot oper paper present interact java softwar platform enabl user easili creat advanc robot applic togeth comput vision process novel tool compos two layer easi java simul es opensourc tool provid support creat applic full dd interact graphic interfac ejsrl highlevel java librari specif design es provid complet function framework model simul arbitrari seriallink manipul comput vision algorithm remot oper combin compon set softwar architectur contain high number function platform develop complex simul robot comput vision field addit paper show success applic virtual remot laboratori webbas resourc enhanc access experiment setup educ research research highlight present interact tool base java advanc industri robot simul comput vision remot oper show success applic softwar tool virtual remot laboratori webbas resourc enhanc access experiment setup educ research approach present enabl user easili quick creat advanc java applic add novel featur found toolbox avail today describ sever highlevel applic combin robot comput vision function order valid tool capabl ar Universitat d'Alacant Robotics and Autonomous Systems Journal 0
10.1109/AERO.2011.5747666,cp,Saenz-Otero A.,Massachusetts Institute of Technology,IEEE Aerospace Conference Proceedings,Conference Proceeding,,0,design intern space station nation laboratori enhanc abil use facil educ object mit space system laboratori aurora flight scienc start zero robot program enabl high school student particip direct scienc conduct aboard iss program base success histori first robot competit open develop sphere softwar algorithm high school student team develop ide simul visual engin purpos event took place septemb decemb event consid pilot first time mit sphere team support nationwid event pilot includ applic process school state select team particip simul competit octob consist full roundrobin novemb team split three group compet doubleelimin round use mit ground satellit top team two round particip iss final decemb success event involv student provid promis futur program,zero robot sphere challeng,Saenz-Otero A. zero robot sphere challeng design intern space station nation laboratori enhanc abil use facil educ object mit space system laboratori aurora flight scienc start zero robot program enabl high school student particip direct scienc conduct aboard iss program base success histori first robot competit open develop sphere softwar algorithm high school student team develop ide simul visual engin purpos event took place septemb decemb event consid pilot first time mit sphere team support nationwid event pilot includ applic process school state select team particip simul competit octob consist full roundrobin novemb team split three group compet doubleelimin round use mit ground satellit top team two round particip iss final decemb success event involv student provid promis futur program cp Massachusetts Institute of Technology IEEE Aerospace Conference Proceedings Conference Proceeding 0
10.1109/ICCIAutom.2011.6356773,cp,Korayem M.H.,Iran University of Science and Technology,"Proceedings - 2011 2nd International Conference on Control, Instrumentation and Automation, ICCIA 2011",Conference Proceeding,,0,implement distanc learn learn technic field like mechan electr engin still far behind similar develop narrat field like economi manag new approach new specif knowledg requir develop system expect meet requir distanc learn develop softwarebas laboratori exercis ie virtual laboratori graphic user interfac gui simul design use labview softwar cabl robot icasbot just cabl suspend robot doe actuat cabl interfac design use train user virtual environ propos gui consist main section includ kinemat dynam cabl robot simul robot employ display virtual motion endeffector use propos gui paper user abl view studi endeffector motion virtual environ oper test real robot also softwar packag design way could applic simul sort robot order train user educ industri environ,design program graphic user interfac icasbot robot use labview,"Korayem M.H. design program graphic user interfac icasbot robot use labview implement distanc learn learn technic field like mechan electr engin still far behind similar develop narrat field like economi manag new approach new specif knowledg requir develop system expect meet requir distanc learn develop softwarebas laboratori exercis ie virtual laboratori graphic user interfac gui simul design use labview softwar cabl robot icasbot just cabl suspend robot doe actuat cabl interfac design use train user virtual environ propos gui consist main section includ kinemat dynam cabl robot simul robot employ display virtual motion endeffector use propos gui paper user abl view studi endeffector motion virtual environ oper test real robot also softwar packag design way could applic simul sort robot order train user educ industri environ cp Iran University of Science and Technology Proceedings - 2011 2nd International Conference on Control, Instrumentation and Automation, ICCIA 2011 Conference Proceeding 0"
10.3182/20110828-6-IT-1002.02796,cp,Dumitrache A.,University Politehnica of Bucharest,IFAC Proceedings Volumes (IFAC-PapersOnline),Conference Proceeding,,0,paper present portabl simul environ robot implement open sourc compon aim research offlin program educ usag simul employ rigid bodi dynam collis detect customiz robot environ realtim d graphic case studi present applic collis detect avoid physic robot outsid simul environ experiment result show benchmark realtim monitor issu,open sourc framework realtim robot simul collis avoid,Dumitrache A. open sourc framework realtim robot simul collis avoid paper present portabl simul environ robot implement open sourc compon aim research offlin program educ usag simul employ rigid bodi dynam collis detect customiz robot environ realtim d graphic case studi present applic collis detect avoid physic robot outsid simul environ experiment result show benchmark realtim monitor issu cp University Politehnica of Bucharest IFAC Proceedings Volumes (IFAC-PapersOnline) Conference Proceeding 0
10.1115/IMECE2010-38902,cp,Joo S.,Grand Valley State University,"ASME International Mechanical Engineering Congress and Exposition, Proceedings (IMECE)",Conference Proceeding,,0,paper present design implement weeklong robot competit project grand valley state univers mi particular cours name er cours first engin cours freshmen requir take describ infrastructur use run competit cours topic educ outcom student respons make competit excel opportun freshman student educ growth without much load student robot competit provid foundat student experi first real design process work teambas project simul real industri project faculti supervis student full respons develop initi concept manufactur robot compet competit semest new set competit result develop new robot also method improv competit present discuss key student learn possibl present paper includ teambas learn b communic skill c leadership skill organ manag skill e manufactur skill four exampl real competit present discuss paper includ catch fall ball competit b airhockey competit c mar rock competit robot world cup competit,implement robot competit freshman level cours,"Joo S. implement robot competit freshman level cours paper present design implement weeklong robot competit project grand valley state univers mi particular cours name er cours first engin cours freshmen requir take describ infrastructur use run competit cours topic educ outcom student respons make competit excel opportun freshman student educ growth without much load student robot competit provid foundat student experi first real design process work teambas project simul real industri project faculti supervis student full respons develop initi concept manufactur robot compet competit semest new set competit result develop new robot also method improv competit present discuss key student learn possibl present paper includ teambas learn b communic skill c leadership skill organ manag skill e manufactur skill four exampl real competit present discuss paper includ catch fall ball competit b airhockey competit c mar rock competit robot world cup competit cp Grand Valley State University ASME International Mechanical Engineering Congress and Exposition, Proceedings (IMECE) Conference Proceeding 0"
10.1007/978-1-4419-5716-0_3,ch,Black J.,Columbia University in the City of New York,"New Science of Learning: Cognition, Computers and Collaboration in Education",Book,,0,chapter appli perceptu ground embodi cognit design use educ technolog increas student learn understand approach use various kind educ technolog creat mental perceptu simul topic learn addit usual symbol mental represent goal student feel perceptu simul topic addit know symbol represent them educ technolog cover includ interact graphic comput simul use movement anim graphic simul involv forc feedback addit interact video game play creation robot creation program research result indic embodi way use educ technolog increas student learn understand shown memori problem solv test,embodiedground cognit perspect educ technolog,"Black J. embodiedground cognit perspect educ technolog chapter appli perceptu ground embodi cognit design use educ technolog increas student learn understand approach use various kind educ technolog creat mental perceptu simul topic learn addit usual symbol mental represent goal student feel perceptu simul topic addit know symbol represent them educ technolog cover includ interact graphic comput simul use movement anim graphic simul involv forc feedback addit interact video game play creation robot creation program research result indic embodi way use educ technolog increas student learn understand shown memori problem solv test ch Columbia University in the City of New York New Science of Learning: Cognition, Computers and Collaboration in Education Book 0"
10.1115/DETC2010-28372,cp,Seow C.,University of NebraskaâLincoln,Proceedings of the ASME Design Engineering Technical Conference,Conference Proceeding,,0,paper present onlin robot simul tool built use xd extens d graphic use either educ design tool literatur review current webbas learn tool outlin context mechan robot also differ web technolog test process build simul tool discuss along technic review current desktop share softwar avail onlin last exampl virtual robot present technic design inform explain detail enhanc robust user interfac simul environ intuit user limit mechan design background power backend comput engin envis allow various interact featur simul accomplish,onlin robot simul collabor engin educ,Seow C. onlin robot simul collabor engin educ paper present onlin robot simul tool built use xd extens d graphic use either educ design tool literatur review current webbas learn tool outlin context mechan robot also differ web technolog test process build simul tool discuss along technic review current desktop share softwar avail onlin last exampl virtual robot present technic design inform explain detail enhanc robust user interfac simul environ intuit user limit mechan design background power backend comput engin envis allow various interact featur simul accomplish cp University of NebraskaâLincoln Proceedings of the ASME Design Engineering Technical Conference Conference Proceeding 0
10.1115/ESDA2010-24880,cp,Erden Z.,Atilim University,"ASME 2010 10th Biennial Conference on Engineering Systems Design and Analysis, ESDA2010",Conference Proceeding,,0,increas demand comput support conceptu design make behaviour model challeng area design research main behaviour model nonexist design artifact conceptu level basi behaviour simul result comput design support behaviour model particular import topdown design multidisciplinari product mechatron system conceptu design system intend oper behavior artifact describ without physic realize design stage becom concret oper behaviour refin repres well defin mathemat descript correspond physic behavior studi model repres intend oper behaviour nonexist educ robot name rabbit robot present conceptu design oper behaviour robot defin compos state state transit independ physic embodi discret event system specif dev peri net formal use model represent model first step toward develop virtual prototyp oper behaviour educ robot,represent oper behaviour educ robot conceptu design use peri net,"Erden Z. represent oper behaviour educ robot conceptu design use peri net increas demand comput support conceptu design make behaviour model challeng area design research main behaviour model nonexist design artifact conceptu level basi behaviour simul result comput design support behaviour model particular import topdown design multidisciplinari product mechatron system conceptu design system intend oper behavior artifact describ without physic realize design stage becom concret oper behaviour refin repres well defin mathemat descript correspond physic behavior studi model repres intend oper behaviour nonexist educ robot name rabbit robot present conceptu design oper behaviour robot defin compos state state transit independ physic embodi discret event system specif dev peri net formal use model represent model first step toward develop virtual prototyp oper behaviour educ robot cp Atilim University ASME 2010 10th Biennial Conference on Engineering Systems Design and Analysis, ESDA2010 Conference Proceeding 0"
