doi,subtype,creator,affilname,publicationName,aggregationType,include?,proc_pubmed_id,proc_abstract,proc_title
10.1007/s11665-011-9858-7,cp,Stirling L.,Harvard University,Journal of Materials Engineering and Performance,Journal,,0,current treatment gait patholog associ neuromuscular disord may employ passiv rigid brace provid certain benefit also becaus muscl atrophi studi examin niei shape memori alloy sma wire anneal spring develop activ soft orthot aso knee activ control sma spring may provid variabl assist depend factor gait cycl spring activ ongo muscl activ level need wearer unlik passiv brace activ orthot may provid individu control assist muscl may use appropri possibl lead reeduc neuromotor system eventu independ orthot system prototyp test suspend robot leg simul swing phase typic gait total deflect generat orthot depend knee angl total number actuat trigger max deflect sma wire high energi densiti requir signific amount power furthermor load sma spring respons time much longer natur frequenc averag gait power condit test sma wire appropri correct gait patholog current implement abil soft actuat materi could appropri slower timescal applic,applic shape memori alloy wire activ soft orthot
10.1109/MAES.2011.5958758,ar,Saenz-Otero A.,Massachusetts Institute of Technology,IEEE Aerospace and Electronic Systems Magazine,Journal,,0,design intern space station nation laboratori enhanc abil use facil educ object mit space system laboratori aurora flight scienc start zero robot program enabl high school student particip direct scienc conduct aboard iss program base success histori first robot competit open develop sphere softwar algorithm high school student team develop ide simul visual engin purpos event took place septemb decemb event consid pilot first time mit sphere team support nationwid event pilot includ applic process school state select team particip simul competit octob consist full roundrobin novemb team split three group compet doubleelimin round use mit ground satellit top team two round particip iss final decemb success event involv student provid promis futur program,zero robot sphere challeng
10.1016/j.robot.2011.02.002,ar,Jara C.A.,Universitat d'Alacant,Robotics and Autonomous Systems,Journal,,0,paper present interact java softwar platform enabl user easili creat advanc robot applic togeth comput vision process novel tool compos two layer easi java simul es opensourc tool provid support creat applic full dd interact graphic interfac ejsrl highlevel java librari specif design es provid complet function framework model simul arbitrari seriallink manipul comput vision algorithm remot oper combin compon set softwar architectur contain high number function platform develop complex simul robot comput vision field addit paper show success applic virtual remot laboratori webbas resourc enhanc access experiment setup educ research research highlight present interact tool base java advanc industri robot simul comput vision remot oper show success applic softwar tool virtual remot laboratori webbas resourc enhanc access experiment setup educ research approach present enabl user easili quick creat advanc java applic add novel featur found toolbox avail today describ sever highlevel applic combin robot comput vision function order valid tool capabl,ejsejsrl interact tool industri robot simul comput vision remot oper
10.1109/AERO.2011.5747666,cp,Saenz-Otero A.,Massachusetts Institute of Technology,IEEE Aerospace Conference Proceedings,Conference Proceeding,,0,design intern space station nation laboratori enhanc abil use facil educ object mit space system laboratori aurora flight scienc start zero robot program enabl high school student particip direct scienc conduct aboard iss program base success histori first robot competit open develop sphere softwar algorithm high school student team develop ide simul visual engin purpos event took place septemb decemb event consid pilot first time mit sphere team support nationwid event pilot includ applic process school state select team particip simul competit octob consist full roundrobin novemb team split three group compet doubleelimin round use mit ground satellit top team two round particip iss final decemb success event involv student provid promis futur program,zero robot sphere challeng
10.1109/TE.2010.2051157,ar,Liu H.,National Central University Taiwan,IEEE Transactions on Education,Journal,,0,introductori cours humanoid robot motion realize undergradu graduat student present studi basic oper ax motor mechan combin degreesoffreedom of humanoid robot present first main concept multilink system zero moment point amp feedback control introduc student understand relationship amp posit stabil robot final student simul desir motion trajectori realiz motion practic real humanoid robot take cours student learn robot theori control techniqu humanoid robot motion also enhanc experi hanson experi execut motion humanoid robot propos educ strategi enabl student progress easili advanc work robot design control futur studi career,cours simul demonstr humanoid robot motion
10.1109/TPWRS.2010.2058871,ar,Mehrizi-Sani A.,University of Toronto,IEEE Transactions on Power Systems,Journal,,0,paper focus educ aspect potenti function present concept general approach formul dynam process differ area engin eg dynam motion electr field power system control robot power system potenti function use transient stabil analysi capac transient energi function theoret backbon equalarea criterion unifi represent introduc paper help student especi global learner provid big pictur subject discov similar differ disciplin facilit interappl analyt method recogn import digit comput base simul techniqu educ paper also introduc softwar tool assist studentsresearch experi differ form potenti function applic dynam environ consist mobil robot target obstacl,educ aspect potenti function system analysi control
10.1109/ICCIAutom.2011.6356773,cp,Korayem M.H.,Iran University of Science and Technology,"Proceedings - 2011 2nd International Conference on Control, Instrumentation and Automation, ICCIA 2011",Conference Proceeding,,0,implement distanc learn learn technic field like mechan electr engin still far behind similar develop narrat field like economi manag new approach new specif knowledg requir develop system expect meet requir distanc learn develop softwarebas laboratori exercis ie virtual laboratori graphic user interfac gui simul design use labview softwar cabl robot icasbot just cabl suspend robot doe actuat cabl interfac design use train user virtual environ propos gui consist main section includ kinemat dynam cabl robot simul robot employ display virtual motion endeffector use propos gui paper user abl view studi endeffector motion virtual environ oper test real robot also softwar packag design way could applic simul sort robot order train user educ industri environ,design program graphic user interfac icasbot robot use labview
10.1007/s11465-011-0218-y,ar,Korayem M.,Iran University of Science and Technology,Frontiers of Mechanical Engineering,Journal,,0,aim paper analyz nonlinear dynam robot arm elast link joint main contribut paper compar assess assum mode finit element method conveni approach comput nonlinear dynam robot system numer simul compris method carri result discuss henc advantag disadvantag method illustr ad joint flexibl system dealt obtain model demonstr final brief descript optim motion generat present simul carri investig role robot dynam model control robot,nonlinear dynam analysi elast robot arm
10.3182/20110828-6-IT-1002.02796,cp,Dumitrache A.,University Politehnica of Bucharest,IFAC Proceedings Volumes (IFAC-PapersOnline),Conference Proceeding,,0,paper present portabl simul environ robot implement open sourc compon aim research offlin program educ usag simul employ rigid bodi dynam collis detect customiz robot environ realtim d graphic case studi present applic collis detect avoid physic robot outsid simul environ experiment result show benchmark realtim monitor issu,open sourc framework realtim robot simul collis avoid
10.3182/20110828-6-IT-1002.02080,cp,Casini M.,Dipartimento di Ingegneria dell'Informazione,IFAC Proceedings Volumes (IFAC-PapersOnline),Conference Proceeding,,0,paper present experiment setup multirobot system base lego mindstorm nxt technolog team mobil robot supervis vision system allow one simul differ type sensor communic architectur whole setup embed automat control telelab httpactdiiunisiitactdiiunisiit remot lab featur sever educ experi control remot user design control law multiag system matlab environ test perform real experi propos setup paper present experi show remot lab stimul student interest mobil robot,lego mindstorm multirobot setup automat control telelab
10.1115/IMECE2010-38902,cp,Joo S.,Grand Valley State University,"ASME International Mechanical Engineering Congress and Exposition, Proceedings (IMECE)",Conference Proceeding,,0,paper present design implement weeklong robot competit project grand valley state univers mi particular cours name er cours first engin cours freshmen requir take describ infrastructur use run competit cours topic educ outcom student respons make competit excel opportun freshman student educ growth without much load student robot competit provid foundat student experi first real design process work teambas project simul real industri project faculti supervis student full respons develop initi concept manufactur robot compet competit semest new set competit result develop new robot also method improv competit present discuss key student learn possibl present paper includ teambas learn b communic skill c leadership skill organ manag skill e manufactur skill four exampl real competit present discuss paper includ catch fall ball competit b airhockey competit c mar rock competit robot world cup competit,implement robot competit freshman level cours
10.2316/P.2010.706-023,cp,De J. Mateo Sanguino T.,Universidad de Huelva,Proceedings of the IASTED International Conference on Robotics and Applications,Conference Proceeding,,0,present work describ set virtual instrument vis use studi evalu surfac volum trajectori appli anthropomorph robot arm trajectori techniqu use straightforward easi follow method allow simul motion serial manipul degre freedom of interest method algorithm allow make trajectori plan mean web user environ vis part d robot arm simul draw devot kinemat evalu remot control robot arm help visual manner develop teachinglearn aspect robot practic aim visual studi behavior anthropomorph robot arm prior real control practic case vis develop herein educ research project present laboratori learn robot ler led teach automat carri teacher student univers huelva spain,virtual laboratori trajectori plan appli anthropomorph robot arm of
10.1007/978-1-4419-5716-0_3,ch,Black J.,Columbia University in the City of New York,"New Science of Learning: Cognition, Computers and Collaboration in Education",Book,,0,chapter appli perceptu ground embodi cognit design use educ technolog increas student learn understand approach use various kind educ technolog creat mental perceptu simul topic learn addit usual symbol mental represent goal student feel perceptu simul topic addit know symbol represent them educ technolog cover includ interact graphic comput simul use movement anim graphic simul involv forc feedback addit interact video game play creation robot creation program research result indic embodi way use educ technolog increas student learn understand shown memori problem solv test,embodiedground cognit perspect educ technolog
10.1115/DETC2010-28372,cp,Seow C.,University of NebraskaâLincoln,Proceedings of the ASME Design Engineering Technical Conference,Conference Proceeding,,0,paper present onlin robot simul tool built use xd extens d graphic use either educ design tool literatur review current webbas learn tool outlin context mechan robot also differ web technolog test process build simul tool discuss along technic review current desktop share softwar avail onlin last exampl virtual robot present technic design inform explain detail enhanc robust user interfac simul environ intuit user limit mechan design background power backend comput engin envis allow various interact featur simul accomplish,onlin robot simul collabor engin educ
10.1115/ESDA2010-24880,cp,Erden Z.,Atilim University,"ASME 2010 10th Biennial Conference on Engineering Systems Design and Analysis, ESDA2010",Conference Proceeding,,0,increas demand comput support conceptu design make behaviour model challeng area design research main behaviour model nonexist design artifact conceptu level basi behaviour simul result comput design support behaviour model particular import topdown design multidisciplinari product mechatron system conceptu design system intend oper behavior artifact describ without physic realize design stage becom concret oper behaviour refin repres well defin mathemat descript correspond physic behavior studi model repres intend oper behaviour nonexist educ robot name rabbit robot present conceptu design oper behaviour robot defin compos state state transit independ physic embodi discret event system specif dev peri net formal use model represent model first step toward develop virtual prototyp oper behaviour educ robot,represent oper behaviour educ robot conceptu design use peri net
10.1109/SII.2010.5708347,cp,Kikuchi T.,Yamagata University,"2010 IEEE/SICE International Symposium on System Integration: SI International 2010 - The 3rd Symposium on System Integration, SII 2010, Proceedings",Conference Proceeding,,0,propos legshap haptic simul legrobot provid environ young physic therapist learn rehabilit techniqu diagnosi techniqu haptic inform mimic real patient abnorm motor function exampl stroke spinal cord injuri previous studi also propos control method develop clonuslik movement legrobot howev complet engin approach reflect neurolog knowledg disabl suffici order enhanc profit legrobot educ system learn neurophysiolog mechan abnorm activ disabl patient newli develop neurolog knowledgebas control method simul control clonuslik movement legrobot paper dynam simul open dynam engin ode propos clone model main discuss,dynam simul neuromuscular model ankl clone neurophysiolog educ legshap haptic simul
10.1109/ICETET.2010.109,cp,Gupta M.,"Birla Institute of Technology and Science, Pilani","Proceedings - 3rd International Conference on Emerging Trends in Engineering and Technology, ICETET 2010",Conference Proceeding,,0,biolog swarm fascin behaviour natur success appli solv human problem especi robot applic high econom cost larg area requir execut swarm robot scenario permit experiment real robot model simul mass number robot extrem complex often inaccur paper describ design decis present develop low cost platform swarm robot research educ autobot larg number robot system allow design individu unit simpl percept mobil abil henc larg number robot easili econom feasibl replic,autobot low cost platform swarm research applic
10.1109/LARS.2010.19,cp,Castillo-Pizarro P.,Universidad TÃ©cnica Federico Santa MarÃ­a,"Proceedings - 2010 Latin American Robotics Symposium and Intelligent Robotics Meeting, LARS 2010",Conference Proceeding,,0,mobil robot simul valuabl tool educ research design purpos last decad seen consider increas develop new softwar tool mobil robot simul reach differ level matur paper present survey exist tool discuss strength drawback term simplic flexibl field applic among desir featur discuss valuabl student teacher engin research alik seek adequ tool simul autonom mobil robot introductori exampl show usag three matur wide use opensourc simul carmen gazebo open dynam engin also includ,introductori survey opensourc mobil robot simul softwar
10.1109/ISDA.2010.5687115,cp,Ibrahim H.,Universiti Teknologi Malaysia,"Proceedings of the 2010 10th International Conference on Intelligent Systems Design and Applications, ISDA'10",Conference Proceeding,,0,concept learn becom popular recent year higher educ institut introduc support convent teach approach howev implement learn technic disciplin eg robot simul still far behind rapid growth practic narrat disciplin eg databas theori comput scienc percept technic disciplin educ inevit laboratori exercis increas complex learn implement inform technolog expert lectur technician expertis combin creat interact virtual learn technic disciplin well physic laboratori experi real equip prove feasibl concept robot decid repres technic disciplin comput scienc subject taught mani higher educ institut produc knowledg worker industri howev problem unbalanc ratio studentrobot high cost robot mainconventionalten high risk robot improp oper main occur convent robot learn project propos virtual robot learn goal research enabl virtual learn learn platform robot movement direct invers kinemat robot control jointmanu assign coordin melfa basic code mathemat model kinemat appli creat simul dynam virtual appear research result robot simul generat melfa basic code present end paper,virtual robot learn step support technic disciplin learn
10.1061/41096(366)14,cp,Taylor L.A.,"The University of Tennessee, Knoxville","Proceedings of the 12th International Conference on Engineering, Science, Construction, and Operations in Challenging Environments - Earth and Space 2010",Conference Proceeding,,0,lunar sampl readili avail insitu resourc util isu studi necessari prepar return moon sander robot astronaut lunar soil simul produc substitut real thing good sc a produc approxim geotechn properti lunar soil natur glass compon weld volcan stuff neither highland marialik composit best halfway few content typic area lunar surfac inde sca wrong mineralog eg ilmenit yet use hydrogen reduct ilmenit well feedstock sever oxygenproduct isu process larg bless nasa product sc similar lunar simul effect duplic nation eg china japan minnesota lunar simul mls reason hit mare soil simul composit yet abandon nasa nasa msc got lunar simul busi lunar soil expert repeat advis one size fit mean lunar soil simul use specif purpos educ engin communiti suffici highqual studi still perform wrong simul also lunar soil simul produc suppos certain properti realiti definit proper lunar simul exampl simul nanophas metal fe far similar lunar soil sca made nanophas fe order magnitud nanophas magnetit metal fe good product inde peopl question realli sure tri simul nanophas fe magnet suscept dielectr properti toxic review uniqu properti lunar sampl requir studi engin appli scienc exclus biolog conduct here natur lead evalu current simul requir simul must accur reflect properti lunar soil possibl synthes suitabl materi may necessari use soil apollo lunar sampl collect,import consider lunar soil simul
10.1109/CIT.2010.373,cp,Huo M.,School of Computer and Computing Science,"Proceedings - 10th IEEE International Conference on Computer and Information Technology, CIT-2010, 7th IEEE International Conference on Embedded Software and Systems, ICESS-2010, ScalCom-2010",Conference Proceeding,,0,paper describ success integr ieee micromous competit train programm regular undergradu cours zhejiang univers citi colleg ucc hangzhou micromous comput control autonom mobil robot find predetermin destin place unknown maze generic d ieee micromous simul platform multipl viewpoint present use research educ d ieee micromous simul platform offer mani characterist differenti exist d simul notabl design set train programm student major comput softwar particip ieee micromous competit base d simul platform goal paper report complet design exampl suitabl largescal student particip discuss benefit programm educ view point,micromous competit train method base d simul platform
10.1109/ICACC.2010.5487136,cp,Qassem M.,Palestine Technical College,"Proceedings - 2nd IEEE International Conference on Advanced Computer Control, ICACC 2010",Conference Proceeding,,0,mani univers institut experi difficulti train peopl work expens equip common problem face educ institut concern limit avail expens robot equip student didact program work order acquir valuabl hand experi therefor robot simul softwar rss nowaday paramount import paper present develop visual softwar packag alb robot arm taken case studi util matlabsimulink autocad tool test emot characterist alb robot arm robot model develop forward invers kinemat veloc kinemat jacobian path plan problem implement test develop packag use educ tool think work increas educ train research develop possibl robot class graduat graduat studi,model simul of educ robot arm
10.1016/j.sbspro.2010.03.064,cp,Erin B.,Yakin DoÄu Ãniversitesi,Procedia - Social and Behavioral Sciences,Conference Proceeding,,0,paper educ softwar tool call edurobot develop enhanc understand robot undergradu graduat student comput electr electron engin depart softwar tool main teach student navig problem mobil robot avoid obstacl static environ use differ algorithm simul environ menudriven one student draw obstacl standard shape size assign start point mobil robot robot navig among obstacl without hit reach goal point given user paramet associ differ algorithm may also chang observ effect enabl comprehens characterist differ path plan algorithm,teach robot navig presenc obstacl use comput simul program
10.1016/j.compedu.2010.02.010,ar,Potkonjak V.,University of Belgrade,Computers and Education,Journal,,0,implement distanc learn learn technic disciplin like mechan electr engin still far behind grown practic narrat disciplin like economi manag etc come fact educ technic disciplin inevit involv laboratori exercis fact drastic increas complex potenti learn system new approach new specif knowledg need develop system expect meet requir distanc learn develop softwarebas laboratori exercis ie virtual laboratori fulli substitut physic system like laboratori equip one must emul full dynam mathemat model form differenti equat appli calcul dynam provid data would otherwis measur physic system mean simul prove feasibl concept make step toward full learn technic disciplin consid complex technic field mechatron precis robot perfect symbiosi mechan electr engin present virtual laboratori robot var possess necessari featur virtual laboratori user interfac simul visual,virtual mechatronicrobot laboratori step distanc learn
10.1109/RAMECH.2010.5513169,cp,Neto P.,"University of Coimbra, Centre for Mechanical Engineering, Materials and Processes","2010 IEEE Conference on Robotics, Automation and Mechatronics, RAM 2010",Conference Proceeding,,0,benefit robot simul technolog recogn scientist engin applic rang simpl robot path simul complet robot cell layout simul robot simul one essenti element modern agil manufactur plant allow visual test robot system even exist physic highgrowth industri emerg manufactur process increas depend advanc robot technolog robot simul robot path simul use process predict preevalu perform robot program generat offlin paper present simul system relat low cost commerci avail d cad packag use interfac visualizesimul preprogram robot path develop system intuit friend minut user without knowledg cad robot program abl simul robot path visual cad environ way simul use small medium size enterpris educ purpos three differ experi simul robot motionpath present discuss materi handl task robot perform work footwear industri shoe sole final simul robot path robot oper bend cell experiment result show propos system flexibl easi use effici paper also cover topic like simul make robot program easier advantag disadvantag simul robot futur trend field final result experi analyz discuss pros con system relat offtheshelf robot simul packag analyz,robot path simul low cost solut base cad
10.1109/AERO.2010.5446894,cp,Saenz-Otero A.,Massachusetts Institute of Technology,IEEE Aerospace Conference Proceedings,Conference Proceeding,,0,design intern space station nation laboratori enhanc abil use facil educ object mit space system laboratori aurora flight scienc start zerorobot program enabl high school student particip direct scienc conduct aboard iss program base success histori first robot competit open develop sphere softwar algorithm high school student purpos team develop simul allow student mani grade level program satellit concept zerorobot competit consist three phase softwar algorithm annual competit hardwar enhanc sphere open announc particip sphere first phase alreadi implement pilot program ran competit mit flat floor aboard iss two idaho school fall,zerorobot student competit aboard intern space station
10.1002/cae.20262,ar,Toz M.,Kocaeli Ãniversitesi,Computer Applications in Engineering Education,Journal,,0,new robot toolbox dynam simul base matlab graphic user interfac gui develop educ purpos built previous version name robolab perform kinemat analysi robot manipul toolbox present paper provid interact realtim simul visual industri robot manipul dynam base langrangeeul newtoneul formul sinc industri robot manipul produc six degre freedom of puma fanuc arcmat ib stanford arm librari toolbox includ sixteen fundament of robot manipul ruler wrist softwar use interact perform robot analysi offlin program robot dynam forward invers dynam well interact teach simul basic principl robot dynam realist way order demonstr userfriend featur toolbox much better simul ns robot manipul stanford arm provid exampl riley period inc comput appli eng edu publish onlin riley intersci wwwintersciencewileycom doi cae,dynam simul toolbox industri robot manipul
10.1007/s11460-010-0001-6,ar,Yu L.,Central South University,Frontiers of Electrical and Electronic Engineering in China,Journal,,0,multirobot mission plan compos assign alloc mobilerobot rout plan paper multirobot explor mission adopt fuzzi mean cm algorithm alloc heterogen interact cultur hybrid algorithm ficha devis rout plan order optim mobilerobot execut path meanwhil design multirobot mission replan mechan base rule system greedi algorithm dynam stochast increment mission final extens simul experi shown cm assign alloc ficha rout plan efficaci mobilerobot explor mission plan furthermor improv greedi algorithm base experi rule met dynam stochast increment mission replan requir load balanc,multirobot explor mission plan stochast increment replan load balanc
10.1109/MCAS.2010.935740,ar,Sooraska P.,King Mongkut's Institute of Technology Ladkrabang,IEEE Circuits and Systems Magazine,Journal,,0,decad chaotic signal adopt generat gain robot via simpl effect chaotic circuit within without cup signal use guid robot navig chaotic type robot use mani applic rang engin educ high school scienc project militari defin task alik comput simul use various choic chaotic pattern reveal pattern chaotic orbit generat cha circuit best sens wide area coverag high avail design document easi circuit construct experiment result show chaotic robot describ articl promis transform sever task devic vacuum cleaner lawn power defin vehicl on costeffect util simpli done embed chaotic circuit target applic without cup,nocpu chaotic robot classroom commerc
10.1002/cae.20236,ar,Kucuk S.,Kocaeli Ãniversitesi,Computer Applications in Engineering Education,Journal,,0,robot gain popular educ mani engin school offer robot cours studi novel robot toolbox robolab develop educ user improv understand robot fundament interact realtim simul understand manipul movement d space increas number joint difficult engin student mathemat model joint space physic space becom complex order overcom complex robolab base matlab graphic user interfac gui includ librari differ degre freedom of fundament serial robot manipul user option view anim robot manipul choos one creat gun base robot project robolab provid valuabl analysi tool student engin profession comput rotat transform matrix forward invers kinemat trajectori plan addit allow user use power matlab featur control data format order illustr featur robolab rs cylindr robot manipul given exampl usag real industri robot laboratori may expens way teach robot cours robolab may help student accomplish cours project involv robot minimum cost see d space robot applic effect riley period inc comput appli eng edu publish onlin riley intersci wwwintersciencewileycom doi cae,offlin robot simul toolbox
10.1016/j.pss.2009.09.022,ar,West M.D.,The Australian National University;NASA Ames Research Center,Planetary and Space Science,Journal,,0,australia ideal test ground prepar robot human explor mar numer site landform process analog mar present desert central australia provid rang locat freerang mar analogu mission simul latest develop test technolog strategi explor australian mar analogu review includ trial analogu space suit base mechan counter pressur technolog develop analogu crew pressur rover longrang explor field scienc activ instrument test relev robot futur crew mission discuss australianl human factor research undertaken expedit mar analogu research station expedit antarctica also review educ public outreach activ relat mar analogu research australia also detail,test technolog strategi explor australian mar analogu review
10.1016/j.actaastro.2009.08.017,ar,Groemer G.,Austrian Space Forum,Acta Astronautica,Journal,,0,austromar simul crew expedit surfac planet mar take place april mar desert research station mar utah six care select analogu astronaut candid perform experi field robot analogu planetari life scienc well human explor week mission mar serv base research activ exploratori excurs model select train principl astronaut pilot although nutshel crew underw train includ educ scienc engin skill well physic mental train dens flight plan physic challeng experi includ extravehicular activ complimentari set human factor research experi offer uniqu opportun studi impact high workload crew vigil data present focus valid pupillograph sleepi test salivari assay data dhe cortisol pos fast insulin ms complimentari set reaction cognit function test well novel techniqu use eye movement indic vigil fatigu monitor system famous data person simul flight crew complement prepostflight measur well test subject backup crew,human perform data high workload environ simul mar expedit austromar
10.1080/15391523.2010.10782568,ar,Bidarra J.,Universidade Aberta,Journal of Research on Technology in Education,Journal,,0,paper present geodromo prototyp educ multimedia system part portugues ciencia viva live scienc educ program aim young peopl design innov characterist project base robot multimedia simul onlin puzzl game aim exploratori learn geolog climat biolog archeolog associ portugues nation park develop prototyp challeng involv interweav advanc technolog multimedia content onlin resourc base research promot design emot cognit factor educ communic independ scientif relev topic inher technocultur appeal project aim bring student closer undercov realiti authent get digit media represent allow convey emot natur found major success factor establish effect relationship technolog pedagogi requir studi particular topic,exploratori learn geodromo design emot cognit factor within educ crossmedia experi
10.1007/978-3-642-17319-6_3,cp,Khatib O.,Stanford University,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),Book Series,,0,robot rapid expand human environ vigor stay engag emerg challeng larg domin industri focus robot undergon turn new millennium major transform scope dimens expans brought matur field advanc relat technolog address press need humancent robot applic interact explor work human new generat robot increas touch peopl live home workplac communiti provid support servic entertain educ manufactur person health care assist success introduct robot human environ reli develop compet practic system depend safe easi use present focus effort develop humanfriend robot system combin essenti characterist safeti humancompat perform emphasi new design concept novel sens modal ii effici plan wholebodi robot control strategi iii roboticbas synthesi human motion skill humanfriend robot design effort focus develop intrins safe robot system possess requisit capabl perform interact work human novel design concept base hybrid actuat approach consist biomimet pneumat muscl combin small electr motor flexibl muscl lightweight mechan allow human safeti electr motor compens slower dynam nonlinear pneumat concept shown signific decreas inher danger robot manipul measur term reflect mass perceiv point impact safeti enhanc addit robot skin provid impact reduct tactil sens capabl advanc sensor base behavior redund major challeng plan control humanoid robot inspir human behavior earli work robot control encod task divers constraint artifici potenti field captur humanlik goaldriven behavior implement behavior robot complex humanlik structur develop unifi wholebodi taskori control structur address dynam context multipl task multipoint contact multipl constraint perform effect approach demonstr extens robot dynam simul implement physic robot experiment valid new framework provid multitask priorit control architectur allow simultan execut multipl object hierarch manner analog natur human motion initi motiv develop humanlik skill robot extens studi human musculoskelet system brought insight result prove extrem valuabl human biomechan understand human motion complex procedur requir accur reconstruct movement sequenc model musculoskelet kinemat dynam actuat suitabl criteria character perform issu much common problem articul bodi system studi robot research build methodolog techniqu develop robot host new effect tool establish synthesi human motion includ effici algorithm simul musculoskelet system novel physiomechan criteria perform measur realtim track reconstruct human motion accur human perform character develop provid new avenu explor human motion excit prospect novel clinic therapi athlet train perform improv,robot human
10.3182/20100701-2-pt-4011.00056,cp,GonÃ§alves J.,Instituto Politecnico de Braganca,IFAC Proceedings Volumes (IFAC-PapersOnline),Conference Proceeding,,0,paper present model simul wheel mobil robot design oper structur environ develop robot softwar base simul mobil robot simul resort simtwo custom made simul develop author purpos test produc control softwar industri humanoid wheel robot present exampl field edutain robot present local navig fire fight robot contest arena omnidirect mobil robot equip brushless motor infrar distanc sensor edutain robot play import role educ due inher multidisciplinari concept involv motiv student technolog area also play import role research develop expect outcom emerg later transfer applic area servic robot manufactur,foster advanc mechatron robot resort simul
10.1109/SBGAMES.2010.10,cp,Da Silva M.M.,Universidade Federal do Amazonas,"Proceedings - 2010 Brazilian Symposium on Games and Digital Entertainment, SBGames 2010",Conference Proceeding,,0,paper describ develop educ game use lego mindstorm nxt platform educ robot java technolog seek construct knowledg transit educ children fun interest waywith game children experi situat urban traffic lead reflect attitud take view typic situat game seek simul urban traffic close realworld situat,educ robot game transit educ base lego mindstorm nxt platform
10.6113/JPE.2010.10.6.647,ar,Yousfi D.,UniversitÃ© Cadi Ayyad,Journal of Power Electronics,Journal,,0,paper present part north africaeurop collabor result educ develop projectori cours power electron motor drive field cours aim teach perman magnet motor drive close real world project signific size depth motiv name mobil robot project particular skill student acquir relat detail design implement pm motor control dsp base rapid prototyp environ simul work complet use graphic model tool simulinkplec realtim implement achiev mean ezdspf board simulinkti c embed target tool flexibl develop environ fit robot traction system well provid exact function necessari effici pm motor drive teach demonstr set simul experi,design pm motor drive cours dsp base robot traction system laboratori
10.1109/IEEEXPO.2009.5422863,cp,Hernandez-Belmonte U.,Universidad de Guanajuato,IEEExPO 2009 - 3rd Conference of University of Guanajuato IEEE Students Chapter,Conference Proceeding,,0,taper optic fiber difficult handl diamet micromet given fragil taper region automat mechan handl assur optic fiber broken shear stress induc manipul manual work propos design methodolog automat manipul taper optic fiber result robot prototyp construct use educ robot platform show deal interact differ element devis use taper standard optic fiber analyz thus interact element robot subsystem order achiev modular design design methodolog use purpos includ tool model work environ like googl ketchup tool cad avail model robot subsystem like mlcad way specifi set modular mechan integr robot manipul taper optic fiber perform test built prototyp mock environ second advantag propos methodolog possibl test virtual environ use simul capabl avail tool,manipul taper optic fiber
10.1109/TENCON.2009.5396012,cp,Mahyuddin M.,Universiti Sains Malaysia,"IEEE Region 10 Annual International Conference, Proceedings/TENCON",Conference Proceeding,,0,paper present design obstacl avoid program mobil robot incorpor neurofuzzi algorithm use alter field programm gate array pga develop de board neurofuzzybasedobstacl avoid program simul implement hardwar system use alter quartus ii design softwar systemonprogrammablechip soc builder bio ii integr design environ ide softwar pga develop educ board de bio ii ide softwar use simul process weight train mobil robot serv test platform program ultrason sensor serv motor use test platform sens element actuat respect serv motor use move robot singl serv motor use adjust sens direct ultrason sensor alter pga develop board prove success embed system platform neurofuzzi algorithm implement test remot test done mobil robot obstacl avoid mission via establish radio frequenc rf communic use digi bee rf modul,neurofuzzi algorithm implement alter pga mobil robot obstacl avoid mission
10.1109/ICSMC.2009.5346910,cp,Belkhouche M.,University of North Texas,"Conference Proceedings - IEEE International Conference on Systems, Man and Cybernetics",Conference Proceeding,,0,simul softwar play import role educ research applic provid safe easi flexibl environ develop test new method howev develop simul softwar reflect exact behavior real system difficult complic task paper use hybrid process algebra build formal model describ exact behavior path planner modul autonom mobil robot robot path planner describ power recurs process robot move four mode headingregul movetogo movetointergo obstacleavoid mode motion mode describ process overal behavior path planner result communic four process develop model implement simul mobil robot,formal specif simul robot path planner
10.1108/01439910910994605,ar,Connolly C.,Stalactite Technologies Ltd.,Industrial Robot,Journal,,0,purpos purpos paper examin capabl technolog featur applic particular industri robot simul packag designmethodologyapproach paper begin introduct general characterist distinguish technolog featur robotstudio next detail studi tool use compani develop bespok autom solut particular food industri final educ valu softwar address find robotstudio use improv effici accuraci robot program reduc downtim also role remot mainten troubleshoot risk manag educ originalityvalu studi approach achiev autom integr make technolog featur softwar easier understand proper context,technolog applic abb robotstudio
10.1109/EAEEIE.2009.5335490,cp,LÃ³pez-NicolÃ¡s G.,Universidad de Zaragoza,"20th EAEEIE Annual Conference, EAEEIE 2009 - Formal Proceedings",Conference Proceeding,,0,simul power tool differ area research develop educ simul also import role robot paper present activ learn experi two cours robot framework industri engin degre benefit activ learn activ wide acknowledg discuss paper contribut new activ design context activ base two simul tool develop cours robotscen sgrobot describ methodolog simul tool use projectbas learn activ activ carri success sever year experi motiv activ student improv understand theoret concept involv besid essenti tool develop control program abil,simul tool activ learn robot control program
